CLMTY_SGG_NM,CLMTY_EMD_NM,EMRG_RSCU_ASSRT_NM,EMRG_RSCU_CLSF_NM,scope,priorStable,fullChannelDirectionReversal,sameMobileDirectionReversal,beforeAllChange2024minus2020,afterAllChange2024minus2020,beforeMobileChange2024minus2020,afterMobileChange2024minus2020,removedOtherChannelsChange2024minus2020,removedWithinMobileChange2024minus2020,otherChannelsSurvivingChange2024minus2020
동래구,명장동,구급,심정지,A,False,True,False,7,-2,-1,-2,8,1,0
동래구,명장동,구급,심정지,B,False,True,False,3,-2,-1,-2,4,1,0
동래구,명장동,구급,심정지,C,False,True,False,3,-2,-1,-2,4,1,0
동래구,명장동,구조,산악사고,A,False,False,False,0,0,0,0,0,0,0
동래구,명장동,구조,산악사고,B,False,False,False,0,0,0,0,0,0,0
동래구,명장동,구조,산악사고,C,False,False,False,0,0,0,0,0,0,0
동래구,명장동,화재,일반화재(주택),A,True,False,False,30,20,22,20,8,2,0
동래구,명장동,화재,일반화재(주택),B,True,False,False,7,4,5,4,2,1,0
동래구,명장동,화재,일반화재(주택),C,True,False,False,7,4,5,4,2,1,0
동래구,복천동,구급,교통사고,A,True,False,False,-14,-11,-14,-11,0,-3,0
동래구,복천동,구급,교통사고,B,True,False,False,-4,-4,-6,-4,2,-2,0
동래구,복천동,구급,교통사고,C,True,False,False,-4,-4,-6,-4,2,-2,0
동래구,복천동,구급,심정지,A,True,False,False,1,0,2,0,-1,2,0
동래구,복천동,구급,심정지,B,True,False,False,0,0,2,0,-2,2,0
동래구,복천동,구급,심정지,C,True,False,False,0,0,2,0,-2,2,0
동래구,복천동,구조,산악사고,A,False,False,False,1,1,2,1,-1,1,0
동래구,복천동,구조,산악사고,B,False,False,False,0,1,1,1,-1,0,0
동래구,복천동,구조,산악사고,C,False,False,False,0,1,1,1,-1,0,0
동래구,복천동,화재,일반화재(주택),A,False,False,False,-2,0,0,0,-2,0,0
동래구,복천동,화재,일반화재(주택),B,False,False,False,-1,0,0,0,-1,0,0
동래구,복천동,화재,일반화재(주택),C,False,False,False,-1,0,0,0,-1,0,0
동래구,사직동,구급,교통사고,A,True,False,False,-15,-8,-25,-8,10,-17,0
동래구,사직동,구급,교통사고,B,True,False,False,-9,-5,-13,-5,4,-8,0
동래구,사직동,구급,교통사고,C,True,False,False,-9,-5,-13,-5,4,-8,0
동래구,사직동,구급,심정지,A,True,False,False,34,18,22,18,12,4,0
동래구,사직동,구급,심정지,B,True,False,False,25,11,16,11,9,5,0
동래구,사직동,구급,심정지,C,True,False,False,25,11,16,11,9,5,0
동래구,사직동,구조,산악사고,A,False,False,False,-4,-1,-3,-1,-1,-2,0
동래구,사직동,구조,산악사고,B,False,False,False,-2,-1,-1,-1,-1,0,0
동래구,사직동,구조,산악사고,C,False,False,False,-2,-1,-1,-1,-1,0,0
동래구,사직동,화재,일반화재(주택),A,True,False,False,8,9,7,9,1,-2,0
동래구,사직동,화재,일반화재(주택),B,True,False,False,2,3,3,3,-1,0,0
동래구,사직동,화재,일반화재(주택),C,True,False,False,2,3,3,3,-1,0,0
동래구,수안동,구급,교통사고,A,False,True,False,-15,3,0,3,-15,-3,0
동래구,수안동,구급,교통사고,B,False,True,False,-10,3,1,3,-11,-2,0
동래구,수안동,구급,교통사고,C,False,True,False,-10,3,1,3,-11,-2,0
동래구,수안동,구급,심정지,A,True,False,False,34,24,32,24,2,8,0
동래구,수안동,구급,심정지,B,True,False,False,19,11,17,11,2,6,0
동래구,수안동,구급,심정지,C,True,False,False,19,11,17,11,2,6,0
동래구,수안동,화재,일반화재(주택),A,True,False,False,0,2,2,2,-2,0,0
동래구,수안동,화재,일반화재(주택),B,True,False,False,1,2,2,2,-1,0,0
동래구,수안동,화재,일반화재(주택),C,True,False,False,1,2,2,2,-1,0,0
동래구,안락동,구급,교통사고,A,True,False,False,-20,-13,-24,-13,4,-11,0
동래구,안락동,구급,교통사고,B,True,False,False,-14,-13,-16,-13,2,-3,0
동래구,안락동,구급,교통사고,C,True,False,False,-14,-13,-16,-13,2,-3,0
동래구,안락동,구급,심정지,A,False,True,False,3,-6,-10,-6,13,-4,0
동래구,안락동,구급,심정지,B,False,True,False,6,-4,-3,-4,9,1,0
동래구,안락동,구급,심정지,C,False,True,False,6,-4,-3,-4,9,1,0
동래구,안락동,구조,산악사고,A,False,False,False,0,0,0,0,0,0,0
동래구,안락동,구조,산악사고,B,False,False,False,0,0,0,0,0,0,0
동래구,안락동,구조,산악사고,C,False,False,False,0,0,0,0,0,0,0
동래구,안락동,구조,수난사고,A,False,False,False,5,0,2,0,3,2,0
동래구,안락동,구조,수난사고,B,False,False,False,0,0,0,0,0,0,0
동래구,안락동,구조,수난사고,C,False,False,False,0,0,0,0,0,0,0
동래구,안락동,화재,일반화재(주택),A,True,False,False,12,14,17,14,-5,3,0
동래구,안락동,화재,일반화재(주택),B,True,False,False,6,4,8,4,-2,4,0
동래구,안락동,화재,일반화재(주택),C,True,False,False,6,4,8,4,-2,4,0
동래구,온천동,구급,교통사고,A,True,False,False,-9,-7,-24,-7,15,-17,0
동래구,온천동,구급,교통사고,B,True,False,False,-21,-19,-31,-19,10,-12,0
동래구,온천동,구급,교통사고,C,True,False,False,-21,-19,-31,-19,10,-12,0
동래구,온천동,구급,심정지,A,True,False,False,62,34,45,34,17,11,0
동래구,온천동,구급,심정지,B,True,False,False,37,14,28,14,9,14,0
동래구,온천동,구급,심정지,C,True,False,False,37,14,28,14,9,14,0
동래구,온천동,구조,산악사고,A,False,True,True,-1,2,-2,2,1,-4,0
동래구,온천동,구조,산악사고,B,False,False,False,0,-1,0,-1,0,1,0
동래구,온천동,구조,산악사고,C,False,False,False,0,-1,0,-1,0,1,0
동래구,온천동,구조,수난사고,A,False,False,False,0,0,0,0,0,0,0
동래구,온천동,구조,수난사고,B,False,False,False,0,0,0,0,0,0,0
동래구,온천동,구조,수난사고,C,False,False,False,0,0,0,0,0,0,0
동래구,온천동,화재,일반화재(주택),A,True,False,False,-49,-3,-44,-3,-5,-41,0
동래구,온천동,화재,일반화재(주택),B,True,False,False,2,5,3,5,-1,-2,0
동래구,온천동,화재,일반화재(주택),C,True,False,False,2,5,3,5,-1,-2,0
동래구,칠산동,구급,교통사고,A,True,False,False,-3,-2,-2,-2,-1,0,0
동래구,칠산동,구급,교통사고,B,True,False,False,-3,-2,-2,-2,-1,0,0
동래구,칠산동,구급,교통사고,C,True,False,False,-3,-2,-2,-2,-1,0,0
동래구,칠산동,구급,심정지,A,True,False,False,6,7,7,7,-1,0,0
동래구,칠산동,구급,심정지,B,True,False,False,5,6,7,6,-2,1,0
동래구,칠산동,구급,심정지,C,True,False,False,5,6,7,6,-2,1,0
동래구,칠산동,구조,산악사고,A,False,False,False,0,0,0,0,0,0,0
동래구,칠산동,구조,산악사고,B,False,False,False,0,0,0,0,0,0,0
동래구,칠산동,구조,산악사고,C,False,False,False,0,0,0,0,0,0,0
동래구,칠산동,화재,일반화재(주택),A,False,False,False,6,6,6,6,0,0,0
동래구,칠산동,화재,일반화재(주택),B,False,False,False,0,0,0,0,0,0,0
동래구,칠산동,화재,일반화재(주택),C,False,False,False,0,0,0,0,0,0,0
부산진구,가야동,구급,교통사고,A,True,False,False,-77,-37,-61,-37,-16,-24,0
부산진구,가야동,구급,교통사고,B,True,False,False,-40,-25,-37,-25,-3,-12,0
부산진구,가야동,구급,교통사고,C,True,False,False,-40,-25,-37,-25,-3,-12,0
부산진구,가야동,구급,심정지,A,True,False,False,38,27,32,27,6,5,0
부산진구,가야동,구급,심정지,B,True,False,False,30,21,28,21,2,7,0
부산진구,가야동,구급,심정지,C,True,False,False,30,21,28,21,2,7,0
부산진구,가야동,구조,산악사고,A,False,False,False,-4,-2,-4,-2,0,-2,0
부산진구,가야동,구조,산악사고,B,False,False,False,-3,-1,-3,-1,0,-2,0
부산진구,가야동,구조,산악사고,C,False,False,False,-3,-1,-3,-1,0,-2,0
부산진구,가야동,화재,일반화재(주택),A,True,False,False,11,5,10,5,1,5,0
부산진구,가야동,화재,일반화재(주택),B,True,False,False,0,-1,-1,-1,1,0,0
부산진구,가야동,화재,일반화재(주택),C,True,False,False,0,-1,-1,-1,1,0,0
부산진구,개금동,구급,교통사고,A,True,False,False,-11,-18,-23,-19,12,-4,1
부산진구,개금동,구급,교통사고,B,True,False,False,-12,-23,-20,-23,8,3,0
부산진구,개금동,구급,교통사고,C,True,False,False,-12,-23,-20,-23,8,3,0
부산진구,개금동,구급,심정지,A,True,False,False,16,8,4,8,12,-4,0
부산진구,개금동,구급,심정지,B,True,False,False,11,3,3,3,8,0,0
부산진구,개금동,구급,심정지,C,True,False,False,11,3,3,3,8,0,0
부산진구,개금동,구조,산악사고,A,False,False,False,-2,-2,-1,-2,-1,1,0
부산진구,개금동,구조,산악사고,B,False,False,False,-1,-1,0,-1,-1,1,0
부산진구,개금동,구조,산악사고,C,False,False,False,-1,-1,0,-1,-1,1,0
부산진구,개금동,화재,일반화재(주택),A,True,False,False,-44,-2,-34,-2,-10,-32,0
부산진구,개금동,화재,일반화재(주택),B,True,False,False,0,3,5,3,-5,2,0
부산진구,개금동,화재,일반화재(주택),C,True,False,False,0,3,5,3,-5,2,0
부산진구,당감동,구급,교통사고,A,True,False,False,-27,-24,-10,-24,-17,14,0
부산진구,당감동,구급,교통사고,B,True,False,False,-32,-24,-14,-24,-18,10,0
부산진구,당감동,구급,교통사고,C,True,False,False,-32,-24,-14,-24,-18,10,0
부산진구,당감동,구급,심정지,A,True,False,False,51,24,35,24,16,11,0
부산진구,당감동,구급,심정지,B,True,False,False,42,18,27,18,15,9,0
부산진구,당감동,구급,심정지,C,True,False,False,42,18,27,18,15,9,0
부산진구,당감동,구조,산악사고,A,False,True,False,2,-3,-1,-3,3,2,0
부산진구,당감동,구조,산악사고,B,False,False,False,0,-4,-3,-4,3,1,0
부산진구,당감동,구조,산악사고,C,False,False,False,0,-4,-3,-4,3,1,0
부산진구,당감동,화재,일반화재(주택),A,True,False,False,-6,0,-8,0,2,-8,0
부산진구,당감동,화재,일반화재(주택),B,True,False,False,-3,-2,-5,-2,2,-3,0
부산진구,당감동,화재,일반화재(주택),C,True,False,False,-3,-2,-5,-2,2,-3,0
부산진구,범전동,구급,교통사고,A,True,False,False,-9,-7,-10,-7,1,-3,0
부산진구,범전동,구급,교통사고,B,True,False,False,-5,-3,-7,-3,2,-4,0
부산진구,범전동,구급,교통사고,C,True,False,False,-5,-3,-7,-3,2,-4,0
부산진구,범전동,구급,심정지,A,True,False,False,3,1,2,1,1,1,0
부산진구,범전동,구급,심정지,B,True,False,False,2,0,1,0,1,1,0
부산진구,범전동,구급,심정지,C,True,False,False,2,0,1,0,1,1,0
부산진구,범전동,화재,일반화재(주택),A,False,False,False,-1,0,-1,0,0,-1,0
부산진구,범전동,화재,일반화재(주택),B,False,False,False,-1,0,-1,0,0,-1,0
부산진구,범전동,화재,일반화재(주택),C,False,False,False,-1,0,-1,0,0,-1,0
부산진구,범천동,구급,교통사고,A,True,False,False,11,3,1,3,10,-2,0
부산진구,범천동,구급,교통사고,B,True,False,False,8,3,5,3,3,2,0
부산진구,범천동,구급,교통사고,C,True,False,False,8,3,5,3,3,2,0
부산진구,범천동,구급,심정지,A,True,False,False,29,16,18,16,11,2,0
부산진구,범천동,구급,심정지,B,True,False,False,23,14,16,14,7,2,0
부산진구,범천동,구급,심정지,C,True,False,False,23,14,16,14,7,2,0
부산진구,범천동,구조,산악사고,A,False,False,False,0,0,0,0,0,0,0
부산진구,범천동,구조,산악사고,B,False,False,False,0,0,0,0,0,0,0
부산진구,범천동,구조,산악사고,C,False,False,False,0,0,0,0,0,0,0
부산진구,범천동,화재,일반화재(주택),A,False,False,False,-21,-7,-18,-7,-3,-11,0
부산진구,범천동,화재,일반화재(주택),B,False,True,True,-4,1,-1,1,-3,-2,0
부산진구,범천동,화재,일반화재(주택),C,False,True,True,-4,1,-1,1,-3,-2,0
부산진구,부암동,구급,교통사고,A,False,False,False,-4,-16,-30,-16,26,-14,0
부산진구,부암동,구급,교통사고,B,False,True,False,10,-3,-5,-3,15,-2,0
부산진구,부암동,구급,교통사고,C,False,True,False,10,-3,-5,-3,15,-2,0
부산진구,부암동,구급,심정지,A,False,False,True,2,1,-2,1,4,-3,0
부산진구,부암동,구급,심정지,B,False,True,False,1,-3,0,-3,1,3,0
부산진구,부암동,구급,심정지,C,False,True,False,1,-3,0,-3,1,3,0
부산진구,부암동,구조,산악사고,A,False,False,False,-12,-4,-7,-4,-5,-3,0
부산진구,부암동,구조,산악사고,B,False,False,False,-6,-3,-4,-3,-2,-1,0
부산진구,부암동,구조,산악사고,C,False,False,False,-6,-3,-4,-3,-2,-1,0
부산진구,부암동,화재,일반화재(주택),A,True,False,False,-11,-5,-6,-5,-5,-1,0
부산진구,부암동,화재,일반화재(주택),B,True,False,False,-3,-2,-2,-2,-1,0,0
부산진구,부암동,화재,일반화재(주택),C,True,False,False,-3,-2,-2,-2,-1,0,0
부산진구,부전동,구급,교통사고,A,True,False,False,-167,-97,-166,-97,-1,-69,0
부산진구,부전동,구급,교통사고,B,True,False,False,-91,-52,-96,-52,5,-44,0
부산진구,부전동,구급,교통사고,C,True,False,False,-91,-52,-96,-52,5,-44,0
부산진구,부전동,구급,심정지,A,True,False,False,20,5,3,5,17,-2,0
부산진구,부전동,구급,심정지,B,True,False,False,14,3,4,3,10,1,0
부산진구,부전동,구급,심정지,C,True,False,False,14,3,4,3,10,1,0
부산진구,부전동,화재,일반화재(주택),A,True,False,False,15,14,19,14,-4,5,0
부산진구,부전동,화재,일반화재(주택),B,True,False,False,-3,-1,0,-1,-3,1,0
부산진구,부전동,화재,일반화재(주택),C,True,False,False,-3,-1,0,-1,-3,1,0
부산진구,양정동,구급,교통사고,A,True,False,False,5,20,13,20,-8,-7,0
부산진구,양정동,구급,교통사고,B,True,False,False,4,5,8,5,-4,3,0
부산진구,양정동,구급,교통사고,C,True,False,False,4,5,8,5,-4,3,0
부산진구,양정동,구급,심정지,A,True,False,False,26,11,26,11,0,15,0
부산진구,양정동,구급,심정지,B,True,False,False,15,8,16,8,-1,8,0
부산진구,양정동,구급,심정지,C,True,False,False,15,8,16,8,-1,8,0
부산진구,양정동,구조,산악사고,A,False,False,False,1,2,2,2,-1,0,0
부산진구,양정동,구조,산악사고,B,False,False,False,0,1,1,1,-1,0,0
부산진구,양정동,구조,산악사고,C,False,False,False,0,1,1,1,-1,0,0
부산진구,양정동,화재,일반화재(주택),A,True,False,False,-11,-1,-8,-1,-3,-7,0
부산진구,양정동,화재,일반화재(주택),B,True,False,False,-4,-2,-5,-2,1,-3,0
부산진구,양정동,화재,일반화재(주택),C,True,False,False,-4,-2,-5,-2,1,-3,0
부산진구,연지동,구급,교통사고,A,True,False,False,-3,-5,-6,-5,3,-1,0
부산진구,연지동,구급,교통사고,B,True,False,False,-5,-8,-7,-8,2,1,0
부산진구,연지동,구급,교통사고,C,True,False,False,-5,-8,-7,-8,2,1,0
부산진구,연지동,구급,심정지,A,True,False,False,18,11,16,11,2,5,0
부산진구,연지동,구급,심정지,B,True,False,False,13,10,13,10,0,3,0
부산진구,연지동,구급,심정지,C,True,False,False,13,10,13,10,0,3,0
부산진구,연지동,화재,일반화재(주택),A,True,False,False,0,1,1,1,-1,0,0
부산진구,연지동,화재,일반화재(주택),B,True,False,False,0,1,1,1,-1,0,0
부산진구,연지동,화재,일반화재(주택),C,True,False,False,0,1,1,1,-1,0,0
부산진구,전포동,구급,교통사고,A,True,False,False,-72,-38,-69,-38,-3,-31,0
부산진구,전포동,구급,교통사고,B,True,False,False,-53,-33,-57,-33,4,-24,0
부산진구,전포동,구급,교통사고,C,True,False,False,-53,-33,-57,-33,4,-24,0
부산진구,전포동,구급,심정지,A,True,False,False,19,13,15,13,4,2,0
부산진구,전포동,구급,심정지,B,True,False,False,13,11,12,11,1,1,0
부산진구,전포동,구급,심정지,C,True,False,False,13,11,12,11,1,1,0
부산진구,전포동,구조,산악사고,A,False,False,False,5,2,2,2,3,0,0
부산진구,전포동,구조,산악사고,B,False,False,False,2,1,0,1,2,-1,0
부산진구,전포동,구조,산악사고,C,False,False,False,2,1,0,1,2,-1,0
부산진구,전포동,화재,일반화재(주택),A,True,False,False,-18,-11,-14,-11,-4,-3,0
부산진구,전포동,화재,일반화재(주택),B,True,False,False,-6,-7,-4,-7,-2,3,0
부산진구,전포동,화재,일반화재(주택),C,True,False,False,-6,-7,-4,-7,-2,3,0
부산진구,초읍동,구급,교통사고,A,True,False,False,-1,-5,-5,-5,4,0,0
부산진구,초읍동,구급,교통사고,B,True,False,False,0,2,3,2,-3,1,0
부산진구,초읍동,구급,교통사고,C,True,False,False,0,2,3,2,-3,1,0
부산진구,초읍동,구급,심정지,A,True,False,False,15,8,11,8,4,3,0
부산진구,초읍동,구급,심정지,B,True,False,False,16,8,12,8,4,4,0
부산진구,초읍동,구급,심정지,C,True,False,False,16,8,12,8,4,4,0
부산진구,초읍동,구조,산악사고,A,True,False,False,-6,-1,-3,-1,-3,-2,0
부산진구,초읍동,구조,산악사고,B,True,False,False,-3,-1,-1,-1,-2,0,0
부산진구,초읍동,구조,산악사고,C,True,False,False,-3,-1,-1,-1,-2,0,0
부산진구,초읍동,구조,수난사고,A,False,False,False,10,7,7,7,3,0,0
부산진구,초읍동,구조,수난사고,B,False,False,False,2,2,2,2,0,0,0
부산진구,초읍동,구조,수난사고,C,False,False,False,2,2,2,2,0,0,0
부산진구,초읍동,화재,일반화재(주택),A,True,False,False,15,11,10,11,5,-1,0
부산진구,초읍동,화재,일반화재(주택),B,True,False,False,3,4,4,4,-1,0,0
부산진구,초읍동,화재,일반화재(주택),C,True,False,False,3,4,4,4,-1,0,0
북구,구포동,구급,교통사고,A,True,False,False,-24,-39,-39,-39,15,0,0
북구,구포동,구급,교통사고,B,True,False,False,-30,-37,-39,-37,9,-2,0
북구,구포동,구급,교통사고,C,True,False,False,-30,-37,-39,-37,9,-2,0
북구,구포동,구급,심정지,A,True,False,False,54,30,27,30,27,-3,0
북구,구포동,구급,심정지,B,True,False,False,34,25,20,25,14,-5,0
북구,구포동,구급,심정지,C,True,False,False,34,25,20,25,14,-5,0
북구,구포동,구조,산악사고,A,True,False,False,2,4,0,4,2,-4,0
북구,구포동,구조,산악사고,B,True,False,False,2,5,1,5,1,-4,0
북구,구포동,구조,산악사고,C,True,False,False,2,5,1,5,1,-4,0
북구,구포동,구조,수난사고,A,False,True,False,-3,3,0,3,-3,-3,0
북구,구포동,구조,수난사고,B,False,False,False,-6,-2,-2,-2,-4,0,0
북구,구포동,구조,수난사고,C,False,False,False,-6,-2,-2,-2,-4,0,0
북구,구포동,화재,일반화재(주택),A,True,False,False,-32,-6,-29,-6,-3,-23,0
북구,구포동,화재,일반화재(주택),B,True,False,False,-10,-3,-9,-3,-1,-6,0
북구,구포동,화재,일반화재(주택),C,True,False,False,-10,-3,-9,-3,-1,-6,0
북구,금곡동,구급,교통사고,A,True,False,False,-12,-17,-21,-17,9,-4,0
북구,금곡동,구급,교통사고,B,True,False,False,-19,-11,-13,-11,-6,-2,0
북구,금곡동,구급,교통사고,C,True,False,False,-19,-11,-13,-11,-6,-2,0
북구,금곡동,구급,심정지,A,True,False,False,13,9,7,9,6,-2,0
북구,금곡동,구급,심정지,B,True,False,False,15,6,7,6,8,1,0
북구,금곡동,구급,심정지,C,True,False,False,15,6,7,6,8,1,0
북구,금곡동,구조,산악사고,A,False,False,False,4,2,3,2,1,1,0
북구,금곡동,구조,산악사고,B,False,False,False,1,1,0,1,1,-1,0
북구,금곡동,구조,산악사고,C,False,False,False,1,1,0,1,1,-1,0
북구,금곡동,구조,수난사고,A,False,False,False,15,6,6,6,9,0,0
북구,금곡동,화재,일반화재(주택),A,False,True,True,-1,1,-1,1,0,-2,0
북구,금곡동,화재,일반화재(주택),B,False,False,False,1,1,1,1,0,0,0
북구,금곡동,화재,일반화재(주택),C,False,False,False,1,1,1,1,0,0,0
북구,덕천동,구급,교통사고,A,True,False,False,35,19,2,19,33,-17,0
북구,덕천동,구급,교통사고,B,True,False,False,38,10,12,10,26,2,0
북구,덕천동,구급,교통사고,C,True,False,False,38,10,12,10,26,2,0
북구,덕천동,구급,심정지,A,True,False,False,9,10,15,10,-6,5,0
북구,덕천동,구급,심정지,B,True,False,False,13,12,17,12,-4,5,0
북구,덕천동,구급,심정지,C,True,False,False,13,12,17,12,-4,5,0
북구,덕천동,구조,산악사고,A,False,True,True,2,-1,1,-1,1,2,0
북구,덕천동,구조,산악사고,B,False,False,False,0,-1,-1,-1,1,0,0
북구,덕천동,구조,산악사고,C,False,False,False,0,-1,-1,-1,1,0,0
북구,덕천동,구조,수난사고,A,False,False,False,-3,0,-3,0,0,-3,0
북구,덕천동,구조,수난사고,B,False,False,False,2,4,3,4,-1,-1,0
북구,덕천동,구조,수난사고,C,False,False,False,2,4,3,4,-1,-1,0
북구,덕천동,화재,일반화재(주택),A,False,False,False,-26,-8,-22,-8,-4,-14,0
북구,덕천동,화재,일반화재(주택),B,False,True,True,-4,2,-3,2,-1,-5,0
북구,덕천동,화재,일반화재(주택),C,False,True,True,-4,2,-3,2,-1,-5,0
북구,만덕동,구급,교통사고,A,True,False,False,28,8,10,8,18,2,0
북구,만덕동,구급,교통사고,B,True,False,False,18,5,7,5,11,2,0
북구,만덕동,구급,교통사고,C,True,False,False,18,5,7,5,11,2,0
북구,만덕동,구급,심정지,A,True,False,False,18,8,5,8,13,-3,0
북구,만덕동,구급,심정지,B,True,False,False,18,8,11,8,7,3,0
북구,만덕동,구급,심정지,C,True,False,False,18,8,11,8,7,3,0
북구,만덕동,구조,산악사고,A,True,False,False,4,10,4,10,0,-6,0
북구,만덕동,구조,산악사고,B,True,False,False,3,5,4,5,-1,-1,0
북구,만덕동,구조,산악사고,C,True,False,False,3,5,4,5,-1,-1,0
북구,만덕동,화재,일반화재(주택),A,True,False,False,-3,-5,-2,-5,-1,3,0
북구,만덕동,화재,일반화재(주택),B,True,False,False,-2,-3,-2,-3,0,1,0
북구,만덕동,화재,일반화재(주택),C,True,False,False,-2,-3,-2,-3,0,1,0
북구,화명동,구급,교통사고,A,True,False,False,-100,-60,-99,-60,-1,-39,0
북구,화명동,구급,교통사고,B,True,False,False,-67,-42,-67,-42,0,-25,0
북구,화명동,구급,교통사고,C,True,False,False,-67,-42,-67,-42,0,-25,0
북구,화명동,구급,심정지,A,True,False,False,25,18,17,18,8,-1,0
북구,화명동,구급,심정지,B,True,False,False,9,9,5,9,4,-4,0
북구,화명동,구급,심정지,C,True,False,False,9,9,5,9,4,-4,0
북구,화명동,구조,산악사고,A,False,True,True,-3,2,-6,2,3,-8,0
북구,화명동,구조,산악사고,B,False,False,False,-4,-1,-3,-1,-1,-2,0
북구,화명동,구조,산악사고,C,False,False,False,-4,-1,-3,-1,-1,-2,0
북구,화명동,구조,수난사고,A,False,False,False,7,0,0,0,7,0,0
북구,화명동,구조,수난사고,B,False,False,False,4,0,0,0,4,0,0
북구,화명동,구조,수난사고,C,False,False,False,4,0,0,0,4,0,0
북구,화명동,화재,일반화재(주택),A,True,False,False,3,0,2,0,1,2,0
북구,화명동,화재,일반화재(주택),B,True,False,False,-2,-1,-1,-1,-1,0,0
북구,화명동,화재,일반화재(주택),C,True,False,False,-2,-1,-1,-1,-1,0,0
사상구,감전동,구급,교통사고,A,True,False,False,-34,-39,-45,-39,11,-6,0
사상구,감전동,구급,교통사고,B,True,False,False,-19,-26,-26,-26,7,0,0
사상구,감전동,구급,교통사고,C,True,False,False,-19,-26,-26,-26,7,0,0
사상구,감전동,구급,심정지,A,True,False,False,15,7,7,7,8,0,0
사상구,감전동,구급,심정지,B,True,False,False,7,3,3,3,4,0,0
사상구,감전동,구급,심정지,C,True,False,False,7,3,3,3,4,0,0
사상구,감전동,구조,산악사고,A,False,False,False,1,1,1,1,0,0,0
사상구,감전동,구조,산악사고,B,False,False,False,1,1,1,1,0,0,0
사상구,감전동,구조,산악사고,C,False,False,False,1,1,1,1,0,0,0
사상구,감전동,구조,수난사고,A,False,False,False,2,0,0,0,2,0,0
사상구,감전동,화재,일반화재(주택),A,True,False,False,6,11,7,11,-1,-4,0
사상구,감전동,화재,일반화재(주택),B,True,False,False,-1,0,0,0,-1,0,0
사상구,감전동,화재,일반화재(주택),C,True,False,False,-1,0,0,0,-1,0,0
사상구,괘법동,구급,교통사고,A,True,False,False,-53,-49,-58,-49,5,-9,0
사상구,괘법동,구급,교통사고,B,True,False,False,-28,-34,-35,-34,7,-1,0
사상구,괘법동,구급,교통사고,C,True,False,False,-28,-34,-35,-34,7,-1,0
사상구,괘법동,구급,심정지,A,True,False,False,5,5,7,5,-2,2,0
사상구,괘법동,구급,심정지,B,True,False,False,9,5,8,5,1,3,0
사상구,괘법동,구급,심정지,C,True,False,False,9,5,8,5,1,3,0
사상구,괘법동,구조,산악사고,A,False,False,False,5,1,5,1,0,4,0
사상구,괘법동,구조,산악사고,B,False,False,False,1,0,1,0,0,1,0
사상구,괘법동,구조,산악사고,C,False,False,False,1,0,1,0,0,1,0
사상구,괘법동,구조,수난사고,A,False,False,False,3,1,1,1,2,0,0
사상구,괘법동,화재,일반화재(주택),A,True,False,False,-10,-1,-6,-1,-4,-5,0
사상구,괘법동,화재,일반화재(주택),B,True,False,False,-2,-1,-1,-1,-1,0,0
사상구,괘법동,화재,일반화재(주택),C,True,False,False,-2,-1,-1,-1,-1,0,0
사상구,덕포동,구급,교통사고,A,True,False,False,-5,-13,-8,-13,3,5,0
사상구,덕포동,구급,교통사고,B,True,False,False,-1,-2,0,-2,-1,2,0
사상구,덕포동,구급,교통사고,C,True,False,False,-1,-2,0,-2,-1,2,0
사상구,덕포동,구급,심정지,A,True,False,False,-8,-9,-6,-9,-2,3,0
사상구,덕포동,구급,심정지,B,True,False,False,-4,-8,-3,-8,-1,5,0
사상구,덕포동,구급,심정지,C,True,False,False,-4,-8,-3,-8,-1,5,0
사상구,덕포동,구조,산악사고,A,False,False,False,0,0,0,0,0,0,0
사상구,덕포동,구조,산악사고,B,False,False,False,0,0,0,0,0,0,0
사상구,덕포동,구조,산악사고,C,False,False,False,0,0,0,0,0,0,0
사상구,덕포동,화재,일반화재(주택),A,False,False,True,-4,-2,2,-2,-6,4,0
사상구,덕포동,화재,일반화재(주택),B,False,False,False,-3,-2,0,-2,-3,2,0
사상구,덕포동,화재,일반화재(주택),C,False,False,False,-3,-2,0,-2,-3,2,0
사상구,모라동,구급,교통사고,A,True,False,False,-5,-5,-21,-5,16,-16,0
사상구,모라동,구급,교통사고,B,True,False,False,-8,-8,-15,-8,7,-7,0
사상구,모라동,구급,교통사고,C,True,False,False,-8,-8,-15,-8,7,-7,0
사상구,모라동,구급,심정지,A,False,False,False,13,7,14,7,-1,7,0
사상구,모라동,구급,심정지,B,False,True,True,5,-3,4,-3,1,7,0
사상구,모라동,구급,심정지,C,False,True,True,5,-3,4,-3,1,7,0
사상구,모라동,구조,산악사고,A,False,False,False,-3,0,-1,0,-2,-1,0
사상구,모라동,구조,산악사고,B,False,False,False,-4,-1,-2,-1,-2,-1,0
사상구,모라동,구조,산악사고,C,False,False,False,-4,-1,-2,-1,-2,-1,0
사상구,모라동,화재,일반화재(주택),A,False,False,False,12,11,13,11,-1,2,0
사상구,모라동,화재,일반화재(주택),B,False,False,False,2,1,3,1,-1,2,0
사상구,모라동,화재,일반화재(주택),C,False,False,False,2,1,3,1,-1,2,0
사상구,삼락동,구급,교통사고,A,True,False,False,-17,-13,-11,-13,-6,2,0
사상구,삼락동,구급,교통사고,B,True,False,False,-16,-13,-10,-13,-6,3,0
사상구,삼락동,구급,교통사고,C,True,False,False,-16,-13,-10,-13,-6,3,0
