snapshot,year,quarter,level,dictionarySignature,shops,districtCode,district,lawDongCode,lawDong
20230930,2023,3,lawDong,62f6a938f48b,62,26710,기장군,2671025034,기장읍
20230930,2023,3,lawDong,62f6a938f48b,296,26710,기장군,2671025321,장안읍
20230930,2023,3,lawDong,62f6a938f48b,5,26710,기장군,2671025323,장안읍
20230930,2023,3,lawDong,62f6a938f48b,29,26710,기장군,2671025324,장안읍
20230930,2023,3,lawDong,62f6a938f48b,46,26710,기장군,2671025325,장안읍
20230930,2023,3,lawDong,62f6a938f48b,11,26710,기장군,2671025326,장안읍
20230930,2023,3,lawDong,62f6a938f48b,15,26710,기장군,2671025327,장안읍
20230930,2023,3,lawDong,62f6a938f48b,65,26710,기장군,2671025328,장안읍
20230930,2023,3,lawDong,62f6a938f48b,32,26710,기장군,2671025329,장안읍
20230930,2023,3,lawDong,62f6a938f48b,105,26710,기장군,2671025330,장안읍
20230930,2023,3,lawDong,62f6a938f48b,44,26710,기장군,2671025331,장안읍
20230930,2023,3,lawDong,62f6a938f48b,42,26710,기장군,2671025332,장안읍
20230930,2023,3,lawDong,62f6a938f48b,19,26710,기장군,2671025333,장안읍
20230930,2023,3,lawDong,62f6a938f48b,124,26710,기장군,2671025334,장안읍
20230930,2023,3,lawDong,62f6a938f48b,251,26710,기장군,2671025621,정관읍
20230930,2023,3,lawDong,62f6a938f48b,1127,26710,기장군,2671025622,정관읍
20230930,2023,3,lawDong,62f6a938f48b,2,26710,기장군,2671025623,정관읍
20230930,2023,3,lawDong,62f6a938f48b,5,26710,기장군,2671025624,정관읍
20230930,2023,3,lawDong,62f6a938f48b,230,26710,기장군,2671025625,정관읍
20230930,2023,3,lawDong,62f6a938f48b,23,26710,기장군,2671025626,정관읍
20230930,2023,3,lawDong,62f6a938f48b,404,26710,기장군,2671025627,정관읍
20230930,2023,3,lawDong,62f6a938f48b,390,26710,기장군,2671025628,정관읍
20230930,2023,3,lawDong,62f6a938f48b,4,26710,기장군,2671025629,정관읍
20230930,2023,3,lawDong,62f6a938f48b,90,26710,기장군,2671025630,정관읍
20230930,2023,3,lawDong,62f6a938f48b,705,26710,기장군,2671025921,일광읍
20230930,2023,3,lawDong,62f6a938f48b,152,26710,기장군,2671025922,일광읍
20230930,2023,3,lawDong,62f6a938f48b,28,26710,기장군,2671025923,일광읍
20230930,2023,3,lawDong,62f6a938f48b,49,26710,기장군,2671025924,일광읍
20230930,2023,3,lawDong,62f6a938f48b,33,26710,기장군,2671025925,일광읍
20230930,2023,3,lawDong,62f6a938f48b,45,26710,기장군,2671025926,일광읍
20230930,2023,3,lawDong,62f6a938f48b,65,26710,기장군,2671025927,일광읍
20230930,2023,3,lawDong,62f6a938f48b,28,26710,기장군,2671025928,일광읍
20230930,2023,3,lawDong,62f6a938f48b,5,26710,기장군,2671025929,일광읍
20230930,2023,3,lawDong,62f6a938f48b,15,26710,기장군,2671025930,일광읍
20230930,2023,3,lawDong,62f6a938f48b,58,26710,기장군,2671025931,일광읍
20230930,2023,3,lawDong,62f6a938f48b,10,26710,기장군,2671025932,일광읍
20230930,2023,3,lawDong,62f6a938f48b,16,26710,기장군,2671025933,일광읍
20230930,2023,3,lawDong,62f6a938f48b,11,26710,기장군,2671033021,철마면
20230930,2023,3,lawDong,62f6a938f48b,40,26710,기장군,2671033022,철마면
20230930,2023,3,lawDong,62f6a938f48b,3,26710,기장군,2671033023,철마면
20230930,2023,3,lawDong,62f6a938f48b,60,26710,기장군,2671033024,철마면
20230930,2023,3,lawDong,62f6a938f48b,27,26710,기장군,2671033025,철마면
20230930,2023,3,lawDong,62f6a938f48b,25,26710,기장군,2671033026,철마면
20230930,2023,3,lawDong,62f6a938f48b,8,26710,기장군,2671033027,철마면
20230930,2023,3,lawDong,62f6a938f48b,8,26710,기장군,2671033028,철마면
20230930,2023,3,lawDong,62f6a938f48b,46,26710,기장군,2671033029,철마면
20230930,2023,3,lawDong,62f6a938f48b,17,26710,기장군,2671033030,철마면
20230930,2023,3,lawDong,62f6a938f48b,16,26710,기장군,2671033031,철마면
20231231,2023,4,busan,62f6a938f48b,152326,,,,
20231231,2023,4,district,62f6a938f48b,7400,26110,중구,,
20231231,2023,4,district,62f6a938f48b,3934,26140,서구,,
20231231,2023,4,district,62f6a938f48b,6784,26170,동구,,
20231231,2023,4,district,62f6a938f48b,4093,26200,영도구,,
20231231,2023,4,district,62f6a938f48b,20063,26230,부산진구,,
20231231,2023,4,district,62f6a938f48b,11528,26260,동래구,,
20231231,2023,4,district,62f6a938f48b,9074,26290,남구,,
20231231,2023,4,district,62f6a938f48b,8269,26320,북구,,
20231231,2023,4,district,62f6a938f48b,16457,26350,해운대구,,
20231231,2023,4,district,62f6a938f48b,10618,26380,사하구,,
20231231,2023,4,district,62f6a938f48b,10214,26410,금정구,,
20231231,2023,4,district,62f6a938f48b,7446,26440,강서구,,
20231231,2023,4,district,62f6a938f48b,9696,26470,연제구,,
20231231,2023,4,district,62f6a938f48b,9194,26500,수영구,,
20231231,2023,4,district,62f6a938f48b,9332,26530,사상구,,
20231231,2023,4,district,62f6a938f48b,8224,26710,기장군,,
20231231,2023,4,lawDong,62f6a938f48b,295,26110,중구,2611010100,영주동
20231231,2023,4,lawDong,62f6a938f48b,53,26110,중구,2611010200,대창동1가
20231231,2023,4,lawDong,62f6a938f48b,58,26110,중구,2611010300,대창동2가
20231231,2023,4,lawDong,62f6a938f48b,60,26110,중구,2611010400,중앙동1가
20231231,2023,4,lawDong,62f6a938f48b,127,26110,중구,2611010500,중앙동2가
20231231,2023,4,lawDong,62f6a938f48b,121,26110,중구,2611010600,중앙동3가
20231231,2023,4,lawDong,62f6a938f48b,698,26110,중구,2611010700,중앙동4가
20231231,2023,4,lawDong,62f6a938f48b,56,26110,중구,2611010800,중앙동5가
20231231,2023,4,lawDong,62f6a938f48b,234,26110,중구,2611010900,중앙동6가
20231231,2023,4,lawDong,62f6a938f48b,324,26110,중구,2611011000,중앙동7가
20231231,2023,4,lawDong,62f6a938f48b,85,26110,중구,2611011100,동광동1가
20231231,2023,4,lawDong,62f6a938f48b,73,26110,중구,2611011200,동광동2가
20231231,2023,4,lawDong,62f6a938f48b,67,26110,중구,2611011300,동광동3가
20231231,2023,4,lawDong,62f6a938f48b,75,26110,중구,2611011400,동광동4가
20231231,2023,4,lawDong,62f6a938f48b,95,26110,중구,2611011500,동광동5가
20231231,2023,4,lawDong,62f6a938f48b,76,26110,중구,2611011600,대청동1가
20231231,2023,4,lawDong,62f6a938f48b,155,26110,중구,2611011700,대청동2가
20231231,2023,4,lawDong,62f6a938f48b,53,26110,중구,2611011800,대청동3가
20231231,2023,4,lawDong,62f6a938f48b,92,26110,중구,2611011900,대청동4가
20231231,2023,4,lawDong,62f6a938f48b,177,26110,중구,2611012000,보수동1가
20231231,2023,4,lawDong,62f6a938f48b,133,26110,중구,2611012100,보수동2가
20231231,2023,4,lawDong,62f6a938f48b,87,26110,중구,2611012200,보수동3가
20231231,2023,4,lawDong,62f6a938f48b,640,26110,중구,2611012300,부평동1가
20231231,2023,4,lawDong,62f6a938f48b,570,26110,중구,2611012400,부평동2가
20231231,2023,4,lawDong,62f6a938f48b,161,26110,중구,2611012500,부평동3가
20231231,2023,4,lawDong,62f6a938f48b,130,26110,중구,2611012600,부평동4가
20231231,2023,4,lawDong,62f6a938f48b,288,26110,중구,2611012700,신창동1가
20231231,2023,4,lawDong,62f6a938f48b,245,26110,중구,2611012800,신창동2가
20231231,2023,4,lawDong,62f6a938f48b,111,26110,중구,2611012900,신창동3가
20231231,2023,4,lawDong,62f6a938f48b,256,26110,중구,2611013000,신창동4가
20231231,2023,4,lawDong,62f6a938f48b,150,26110,중구,2611013100,창선동1가
20231231,2023,4,lawDong,62f6a938f48b,201,26110,중구,2611013200,창선동2가
20231231,2023,4,lawDong,62f6a938f48b,129,26110,중구,2611013300,광복동1가
20231231,2023,4,lawDong,62f6a938f48b,77,26110,중구,2611013400,광복동2가
20231231,2023,4,lawDong,62f6a938f48b,69,26110,중구,2611013500,광복동3가
20231231,2023,4,lawDong,62f6a938f48b,81,26110,중구,2611013600,남포동1가
20231231,2023,4,lawDong,62f6a938f48b,177,26110,중구,2611013700,남포동2가
20231231,2023,4,lawDong,62f6a938f48b,59,26110,중구,2611013800,남포동3가
20231231,2023,4,lawDong,62f6a938f48b,141,26110,중구,2611013900,남포동4가
20231231,2023,4,lawDong,62f6a938f48b,405,26110,중구,2611014000,남포동5가
20231231,2023,4,lawDong,62f6a938f48b,316,26110,중구,2611014100,남포동6가
20231231,2023,4,lawDong,62f6a938f48b,199,26140,서구,2614010100,동대신동1가
20231231,2023,4,lawDong,62f6a938f48b,269,26140,서구,2614010200,동대신동2가
20231231,2023,4,lawDong,62f6a938f48b,336,26140,서구,2614010300,동대신동3가
20231231,2023,4,lawDong,62f6a938f48b,167,26140,서구,2614010400,서대신동1가
20231231,2023,4,lawDong,62f6a938f48b,289,26140,서구,2614010500,서대신동2가
20231231,2023,4,lawDong,62f6a938f48b,412,26140,서구,2614010600,서대신동3가
20231231,2023,4,lawDong,62f6a938f48b,52,26140,서구,2614010700,부용동1가
20231231,2023,4,lawDong,62f6a938f48b,55,26140,서구,2614010800,부용동2가
20231231,2023,4,lawDong,62f6a938f48b,155,26140,서구,2614010900,부민동1가
20231231,2023,4,lawDong,62f6a938f48b,70,26140,서구,2614011000,부민동2가
20231231,2023,4,lawDong,62f6a938f48b,37,26140,서구,2614011100,부민동3가
20231231,2023,4,lawDong,62f6a938f48b,58,26140,서구,2614011200,토성동1가
20231231,2023,4,lawDong,62f6a938f48b,28,26140,서구,2614011300,토성동2가
20231231,2023,4,lawDong,62f6a938f48b,49,26140,서구,2614011400,토성동3가
20231231,2023,4,lawDong,62f6a938f48b,51,26140,서구,2614011500,아미동1가
20231231,2023,4,lawDong,62f6a938f48b,170,26140,서구,2614011600,아미동2가
20231231,2023,4,lawDong,62f6a938f48b,40,26140,서구,2614011700,토성동4가
20231231,2023,4,lawDong,62f6a938f48b,76,26140,서구,2614011800,토성동5가
20231231,2023,4,lawDong,62f6a938f48b,84,26140,서구,2614011900,초장동
20231231,2023,4,lawDong,62f6a938f48b,369,26140,서구,2614012000,충무동1가
20231231,2023,4,lawDong,62f6a938f48b,72,26140,서구,2614012100,충무동2가
20231231,2023,4,lawDong,62f6a938f48b,52,26140,서구,2614012200,충무동3가
20231231,2023,4,lawDong,62f6a938f48b,340,26140,서구,2614012300,남부민동
20231231,2023,4,lawDong,62f6a938f48b,504,26140,서구,2614012400,암남동
20231231,2023,4,lawDong,62f6a938f48b,2392,26170,동구,2617010100,초량동
20231231,2023,4,lawDong,62f6a938f48b,1065,26170,동구,2617010200,수정동
20231231,2023,4,lawDong,62f6a938f48b,350,26170,동구,2617010300,좌천동
20231231,2023,4,lawDong,62f6a938f48b,2977,26170,동구,2617010400,범일동
20231231,2023,4,lawDong,62f6a938f48b,249,26200,영도구,2620010100,대교동1가
20231231,2023,4,lawDong,62f6a938f48b,235,26200,영도구,2620010200,대교동2가
20231231,2023,4,lawDong,62f6a938f48b,51,26200,영도구,2620010300,대평동1가
20231231,2023,4,lawDong,62f6a938f48b,26,26200,영도구,2620010400,대평동2가
20231231,2023,4,lawDong,62f6a938f48b,310,26200,영도구,2620010500,남항동1가
20231231,2023,4,lawDong,62f6a938f48b,135,26200,영도구,2620010600,남항동2가
20231231,2023,4,lawDong,62f6a938f48b,61,26200,영도구,2620010700,남항동3가
20231231,2023,4,lawDong,62f6a938f48b,168,26200,영도구,2620010800,영선동1가
20231231,2023,4,lawDong,62f6a938f48b,228,26200,영도구,2620010900,영선동2가
20231231,2023,4,lawDong,62f6a938f48b,120,26200,영도구,2620011000,영선동3가
20231231,2023,4,lawDong,62f6a938f48b,143,26200,영도구,2620011100,영선동4가
20231231,2023,4,lawDong,62f6a938f48b,52,26200,영도구,2620011200,신선동1가
20231231,2023,4,lawDong,62f6a938f48b,43,26200,영도구,2620011300,신선동2가
20231231,2023,4,lawDong,62f6a938f48b,59,26200,영도구,2620011400,신선동3가
20231231,2023,4,lawDong,62f6a938f48b,81,26200,영도구,2620011500,봉래동1가
20231231,2023,4,lawDong,62f6a938f48b,131,26200,영도구,2620011600,봉래동2가
20231231,2023,4,lawDong,62f6a938f48b,183,26200,영도구,2620011700,봉래동3가
20231231,2023,4,lawDong,62f6a938f48b,53,26200,영도구,2620011800,봉래동4가
20231231,2023,4,lawDong,62f6a938f48b,60,26200,영도구,2620011900,봉래동5가
20231231,2023,4,lawDong,62f6a938f48b,579,26200,영도구,2620012000,청학동
20231231,2023,4,lawDong,62f6a938f48b,1126,26200,영도구,2620012100,동삼동
20231231,2023,4,lawDong,62f6a938f48b,1846,26230,부산진구,2623010100,양정동
20231231,2023,4,lawDong,62f6a938f48b,3218,26230,부산진구,2623010200,전포동
20231231,2023,4,lawDong,62f6a938f48b,6667,26230,부산진구,2623010300,부전동
20231231,2023,4,lawDong,62f6a938f48b,1876,26230,부산진구,2623010400,범천동
20231231,2023,4,lawDong,62f6a938f48b,174,26230,부산진구,2623010500,범전동
20231231,2023,4,lawDong,62f6a938f48b,514,26230,부산진구,2623010600,연지동
20231231,2023,4,lawDong,62f6a938f48b,805,26230,부산진구,2623010700,초읍동
20231231,2023,4,lawDong,62f6a938f48b,836,26230,부산진구,2623010800,부암동
20231231,2023,4,lawDong,62f6a938f48b,1448,26230,부산진구,2623010900,당감동
20231231,2023,4,lawDong,62f6a938f48b,1198,26230,부산진구,2623011000,가야동
20231231,2023,4,lawDong,62f6a938f48b,1481,26230,부산진구,2623011100,개금동
20231231,2023,4,lawDong,62f6a938f48b,872,26260,동래구,2626010100,명장동
20231231,2023,4,lawDong,62f6a938f48b,2042,26260,동래구,2626010200,안락동
20231231,2023,4,lawDong,62f6a938f48b,97,26260,동래구,2626010300,칠산동
20231231,2023,4,lawDong,62f6a938f48b,304,26260,동래구,2626010400,낙민동
20231231,2023,4,lawDong,62f6a938f48b,371,26260,동래구,2626010500,복천동
20231231,2023,4,lawDong,62f6a938f48b,801,26260,동래구,2626010600,수안동
20231231,2023,4,lawDong,62f6a938f48b,1419,26260,동래구,2626010700,명륜동
20231231,2023,4,lawDong,62f6a938f48b,3406,26260,동래구,2626010800,온천동
20231231,2023,4,lawDong,62f6a938f48b,2216,26260,동래구,2626010900,사직동
20231231,2023,4,lawDong,62f6a938f48b,4571,26290,남구,2629010600,대연동
20231231,2023,4,lawDong,62f6a938f48b,2002,26290,남구,2629010700,용호동
20231231,2023,4,lawDong,62f6a938f48b,334,26290,남구,2629010800,용당동
20231231,2023,4,lawDong,62f6a938f48b,1516,26290,남구,2629010900,문현동
20231231,2023,4,lawDong,62f6a938f48b,233,26290,남구,2629011000,우암동
20231231,2023,4,lawDong,62f6a938f48b,418,26290,남구,2629011100,감만동
20231231,2023,4,lawDong,62f6a938f48b,526,26320,북구,2632010100,금곡동
20231231,2023,4,lawDong,62f6a938f48b,2117,26320,북구,2632010200,화명동
20231231,2023,4,lawDong,62f6a938f48b,1294,26320,북구,2632010300,만덕동
20231231,2023,4,lawDong,62f6a938f48b,2048,26320,북구,2632010400,덕천동
20231231,2023,4,lawDong,62f6a938f48b,2284,26320,북구,2632010500,구포동
20231231,2023,4,lawDong,62f6a938f48b,1195,26350,해운대구,2635010100,반송동
20231231,2023,4,lawDong,62f6a938f48b,81,26350,해운대구,2635010200,석대동
20231231,2023,4,lawDong,62f6a938f48b,1843,26350,해운대구,2635010300,반여동
20231231,2023,4,lawDong,62f6a938f48b,2426,26350,해운대구,2635010400,재송동
20231231,2023,4,lawDong,62f6a938f48b,4850,26350,해운대구,2635010500,우동
20231231,2023,4,lawDong,62f6a938f48b,2553,26350,해운대구,2635010600,중동
20231231,2023,4,lawDong,62f6a938f48b,2810,26350,해운대구,2635010700,좌동
20231231,2023,4,lawDong,62f6a938f48b,699,26350,해운대구,2635010800,송정동
20231231,2023,4,lawDong,62f6a938f48b,2123,26380,사하구,2638010100,괴정동
20231231,2023,4,lawDong,62f6a938f48b,1042,26380,사하구,2638010200,당리동
20231231,2023,4,lawDong,62f6a938f48b,2382,26380,사하구,2638010300,하단동
20231231,2023,4,lawDong,62f6a938f48b,1064,26380,사하구,2638010400,신평동
20231231,2023,4,lawDong,62f6a938f48b,1256,26380,사하구,2638010500,장림동
20231231,2023,4,lawDong,62f6a938f48b,1711,26380,사하구,2638010600,다대동
20231231,2023,4,lawDong,62f6a938f48b,296,26380,사하구,2638010700,구평동
20231231,2023,4,lawDong,62f6a938f48b,744,26380,사하구,2638010800,감천동
20231231,2023,4,lawDong,62f6a938f48b,174,26410,금정구,2641010100,두구동
20231231,2023,4,lawDong,62f6a938f48b,81,26410,금정구,2641010200,노포동
20231231,2023,4,lawDong,62f6a938f48b,221,26410,금정구,2641010300,청룡동
20231231,2023,4,lawDong,62f6a938f48b,1289,26410,금정구,2641010400,남산동
20231231,2023,4,lawDong,62f6a938f48b,35,26410,금정구,2641010500,선동
20231231,2023,4,lawDong,62f6a938f48b,39,26410,금정구,2641010600,오륜동
20231231,2023,4,lawDong,62f6a938f48b,1690,26410,금정구,2641010700,구서동
20231231,2023,4,lawDong,62f6a938f48b,2860,26410,금정구,2641010800,장전동
20231231,2023,4,lawDong,62f6a938f48b,1810,26410,금정구,2641010900,부곡동
20231231,2023,4,lawDong,62f6a938f48b,1350,26410,금정구,2641011000,서동
20231231,2023,4,lawDong,62f6a938f48b,413,26410,금정구,2641011100,금사동
20231231,2023,4,lawDong,62f6a938f48b,137,26410,금정구,2641011200,회동동
20231231,2023,4,lawDong,62f6a938f48b,115,26410,금정구,2641011300,금성동
20231231,2023,4,lawDong,62f6a938f48b,737,26440,강서구,2644010100,대저1동
20231231,2023,4,lawDong,62f6a938f48b,771,26440,강서구,2644010200,대저2동
20231231,2023,4,lawDong,62f6a938f48b,289,26440,강서구,2644010300,강동동
20231231,2023,4,lawDong,62f6a938f48b,3463,26440,강서구,2644010400,명지동
20231231,2023,4,lawDong,62f6a938f48b,62,26440,강서구,2644010500,죽림동
20231231,2023,4,lawDong,62f6a938f48b,18,26440,강서구,2644010600,식만동
20231231,2023,4,lawDong,62f6a938f48b,24,26440,강서구,2644010700,죽동동
20231231,2023,4,lawDong,62f6a938f48b,59,26440,강서구,2644010800,봉림동
20231231,2023,4,lawDong,62f6a938f48b,263,26440,강서구,2644010900,송정동
20231231,2023,4,lawDong,62f6a938f48b,158,26440,강서구,2644011000,화전동
20231231,2023,4,lawDong,62f6a938f48b,201,26440,강서구,2644011100,녹산동
20231231,2023,4,lawDong,62f6a938f48b,55,26440,강서구,2644011200,생곡동
20231231,2023,4,lawDong,62f6a938f48b,55,26440,강서구,2644011300,구랑동
20231231,2023,4,lawDong,62f6a938f48b,232,26440,강서구,2644011400,지사동
20231231,2023,4,lawDong,62f6a938f48b,65,26440,강서구,2644011500,미음동
20231231,2023,4,lawDong,62f6a938f48b,160,26440,강서구,2644011600,범방동
20231231,2023,4,lawDong,62f6a938f48b,608,26440,강서구,2644011700,신호동
20231231,2023,4,lawDong,62f6a938f48b,31,26440,강서구,2644011800,동선동
20231231,2023,4,lawDong,62f6a938f48b,58,26440,강서구,2644011900,성북동
20231231,2023,4,lawDong,62f6a938f48b,7,26440,강서구,2644012000,눌차동
20231231,2023,4,lawDong,62f6a938f48b,77,26440,강서구,2644012100,천성동
20231231,2023,4,lawDong,62f6a938f48b,53,26440,강서구,2644012200,대항동
20231231,2023,4,lawDong,62f6a938f48b,2803,26470,연제구,2647010100,거제동
20231231,2023,4,lawDong,62f6a938f48b,6893,26470,연제구,2647010200,연산동
20231231,2023,4,lawDong,62f6a938f48b,1290,26500,수영구,2650010100,망미동
20231231,2023,4,lawDong,62f6a938f48b,1102,26500,수영구,2650010200,수영동
20231231,2023,4,lawDong,62f6a938f48b,1586,26500,수영구,2650010300,민락동
20231231,2023,4,lawDong,62f6a938f48b,3371,26500,수영구,2650010400,광안동
20231231,2023,4,lawDong,62f6a938f48b,1845,26500,수영구,2650010500,남천동
20231231,2023,4,lawDong,62f6a938f48b,406,26530,사상구,2653010100,삼락동
20231231,2023,4,lawDong,62f6a938f48b,1152,26530,사상구,2653010200,모라동
20231231,2023,4,lawDong,62f6a938f48b,993,26530,사상구,2653010300,덕포동
20231231,2023,4,lawDong,62f6a938f48b,2429,26530,사상구,2653010400,괘법동
20231231,2023,4,lawDong,62f6a938f48b,1400,26530,사상구,2653010500,감전동
20231231,2023,4,lawDong,62f6a938f48b,1570,26530,사상구,2653010600,주례동
20231231,2023,4,lawDong,62f6a938f48b,737,26530,사상구,2653010700,학장동
20231231,2023,4,lawDong,62f6a938f48b,645,26530,사상구,2653010800,엄궁동
20231231,2023,4,lawDong,62f6a938f48b,685,26710,기장군,2671025021,기장읍
20231231,2023,4,lawDong,62f6a938f48b,391,26710,기장군,2671025022,기장읍
20231231,2023,4,lawDong,62f6a938f48b,7,26710,기장군,2671025023,기장읍
20231231,2023,4,lawDong,62f6a938f48b,76,26710,기장군,2671025024,기장읍
20231231,2023,4,lawDong,62f6a938f48b,60,26710,기장군,2671025025,기장읍
20231231,2023,4,lawDong,62f6a938f48b,753,26710,기장군,2671025026,기장읍
20231231,2023,4,lawDong,62f6a938f48b,290,26710,기장군,2671025027,기장읍
20231231,2023,4,lawDong,62f6a938f48b,141,26710,기장군,2671025028,기장읍
20231231,2023,4,lawDong,62f6a938f48b,109,26710,기장군,2671025029,기장읍
20231231,2023,4,lawDong,62f6a938f48b,21,26710,기장군,2671025030,기장읍
20231231,2023,4,lawDong,62f6a938f48b,6,26710,기장군,2671025031,기장읍
20231231,2023,4,lawDong,62f6a938f48b,370,26710,기장군,2671025032,기장읍
20231231,2023,4,lawDong,62f6a938f48b,352,26710,기장군,2671025033,기장읍
20231231,2023,4,lawDong,62f6a938f48b,64,26710,기장군,2671025034,기장읍
20231231,2023,4,lawDong,62f6a938f48b,294,26710,기장군,2671025321,장안읍
20231231,2023,4,lawDong,62f6a938f48b,5,26710,기장군,2671025323,장안읍
20231231,2023,4,lawDong,62f6a938f48b,29,26710,기장군,2671025324,장안읍
20231231,2023,4,lawDong,62f6a938f48b,48,26710,기장군,2671025325,장안읍
20231231,2023,4,lawDong,62f6a938f48b,11,26710,기장군,2671025326,장안읍
20231231,2023,4,lawDong,62f6a938f48b,15,26710,기장군,2671025327,장안읍
20231231,2023,4,lawDong,62f6a938f48b,67,26710,기장군,2671025328,장안읍
20231231,2023,4,lawDong,62f6a938f48b,33,26710,기장군,2671025329,장안읍
20231231,2023,4,lawDong,62f6a938f48b,107,26710,기장군,2671025330,장안읍
20231231,2023,4,lawDong,62f6a938f48b,43,26710,기장군,2671025331,장안읍
20231231,2023,4,lawDong,62f6a938f48b,40,26710,기장군,2671025332,장안읍
20231231,2023,4,lawDong,62f6a938f48b,20,26710,기장군,2671025333,장안읍
20231231,2023,4,lawDong,62f6a938f48b,123,26710,기장군,2671025334,장안읍
20231231,2023,4,lawDong,62f6a938f48b,253,26710,기장군,2671025621,정관읍
20231231,2023,4,lawDong,62f6a938f48b,1154,26710,기장군,2671025622,정관읍
20231231,2023,4,lawDong,62f6a938f48b,2,26710,기장군,2671025623,정관읍
20231231,2023,4,lawDong,62f6a938f48b,6,26710,기장군,2671025624,정관읍
20231231,2023,4,lawDong,62f6a938f48b,227,26710,기장군,2671025625,정관읍
20231231,2023,4,lawDong,62f6a938f48b,23,26710,기장군,2671025626,정관읍
20231231,2023,4,lawDong,62f6a938f48b,411,26710,기장군,2671025627,정관읍
20231231,2023,4,lawDong,62f6a938f48b,392,26710,기장군,2671025628,정관읍
20231231,2023,4,lawDong,62f6a938f48b,4,26710,기장군,2671025629,정관읍
20231231,2023,4,lawDong,62f6a938f48b,88,26710,기장군,2671025630,정관읍
20231231,2023,4,lawDong,62f6a938f48b,735,26710,기장군,2671025921,일광읍
20231231,2023,4,lawDong,62f6a938f48b,159,26710,기장군,2671025922,일광읍
20231231,2023,4,lawDong,62f6a938f48b,27,26710,기장군,2671025923,일광읍
20231231,2023,4,lawDong,62f6a938f48b,47,26710,기장군,2671025924,일광읍
20231231,2023,4,lawDong,62f6a938f48b,34,26710,기장군,2671025925,일광읍
20231231,2023,4,lawDong,62f6a938f48b,43,26710,기장군,2671025926,일광읍
20231231,2023,4,lawDong,62f6a938f48b,65,26710,기장군,2671025927,일광읍
20231231,2023,4,lawDong,62f6a938f48b,28,26710,기장군,2671025928,일광읍
20231231,2023,4,lawDong,62f6a938f48b,5,26710,기장군,2671025929,일광읍
20231231,2023,4,lawDong,62f6a938f48b,15,26710,기장군,2671025930,일광읍
20231231,2023,4,lawDong,62f6a938f48b,58,26710,기장군,2671025931,일광읍
20231231,2023,4,lawDong,62f6a938f48b,10,26710,기장군,2671025932,일광읍
20231231,2023,4,lawDong,62f6a938f48b,18,26710,기장군,2671025933,일광읍
20231231,2023,4,lawDong,62f6a938f48b,11,26710,기장군,2671033021,철마면
20231231,2023,4,lawDong,62f6a938f48b,41,26710,기장군,2671033022,철마면
20231231,2023,4,lawDong,62f6a938f48b,3,26710,기장군,2671033023,철마면
20231231,2023,4,lawDong,62f6a938f48b,57,26710,기장군,2671033024,철마면
20231231,2023,4,lawDong,62f6a938f48b,27,26710,기장군,2671033025,철마면
20231231,2023,4,lawDong,62f6a938f48b,25,26710,기장군,2671033026,철마면
20231231,2023,4,lawDong,62f6a938f48b,8,26710,기장군,2671033027,철마면
20231231,2023,4,lawDong,62f6a938f48b,7,26710,기장군,2671033028,철마면
20231231,2023,4,lawDong,62f6a938f48b,47,26710,기장군,2671033029,철마면
20231231,2023,4,lawDong,62f6a938f48b,19,26710,기장군,2671033030,철마면
20231231,2023,4,lawDong,62f6a938f48b,15,26710,기장군,2671033031,철마면
20240331,2024,1,busan,62f6a938f48b,150215,,,,
20240331,2024,1,district,62f6a938f48b,7321,26110,중구,,
20240331,2024,1,district,62f6a938f48b,3892,26140,서구,,
20240331,2024,1,district,62f6a938f48b,6697,26170,동구,,
20240331,2024,1,district,62f6a938f48b,3995,26200,영도구,,
20240331,2024,1,district,62f6a938f48b,19756,26230,부산진구,,
20240331,2024,1,district,62f6a938f48b,11363,26260,동래구,,
20240331,2024,1,district,62f6a938f48b,8956,26290,남구,,
20240331,2024,1,district,62f6a938f48b,8111,26320,북구,,
20240331,2024,1,district,62f6a938f48b,16151,26350,해운대구,,
20240331,2024,1,district,62f6a938f48b,10582,26380,사하구,,
20240331,2024,1,district,62f6a938f48b,10110,26410,금정구,,
20240331,2024,1,district,62f6a938f48b,7326,26440,강서구,,
20240331,2024,1,district,62f6a938f48b,9584,26470,연제구,,
20240331,2024,1,district,62f6a938f48b,9101,26500,수영구,,
20240331,2024,1,district,62f6a938f48b,9170,26530,사상구,,
20240331,2024,1,district,62f6a938f48b,8100,26710,기장군,,
20240331,2024,1,lawDong,62f6a938f48b,291,26110,중구,2611010100,영주동
20240331,2024,1,lawDong,62f6a938f48b,53,26110,중구,2611010200,대창동1가
20240331,2024,1,lawDong,62f6a938f48b,57,26110,중구,2611010300,대창동2가
20240331,2024,1,lawDong,62f6a938f48b,61,26110,중구,2611010400,중앙동1가
20240331,2024,1,lawDong,62f6a938f48b,126,26110,중구,2611010500,중앙동2가
20240331,2024,1,lawDong,62f6a938f48b,121,26110,중구,2611010600,중앙동3가
20240331,2024,1,lawDong,62f6a938f48b,693,26110,중구,2611010700,중앙동4가
20240331,2024,1,lawDong,62f6a938f48b,55,26110,중구,2611010800,중앙동5가
20240331,2024,1,lawDong,62f6a938f48b,232,26110,중구,2611010900,중앙동6가
20240331,2024,1,lawDong,62f6a938f48b,320,26110,중구,2611011000,중앙동7가
