year2024,code,name,populationType,observedMonths2024,nameMissing2024,peakHours2024,maximum2024,midnight2024,noon2024,noonToMidnight2024,year2023,observedMonths2023,nameMissing2023,peakHours2023,maximum2023,midnight2023,noon2023,noonToMidnight2023,peakSetSame,noonChange
2024,2614053000,서구 동대신3동,평균방문인구수,12,False,14시,5750.416666666667,2631.9166666666665,5463.583333333333,2.075895260108286,2023,12,False,14시,5786.25,2983.75,5472.833333333333,1.8342130987292276,True,-9.25
2024,2614054000,서구 서대신1동,평균주거인구수,12,False,04시,14022.916666666666,13756.0,7398.166666666667,0.537813802461956,2023,12,False,04시,13872.166666666666,13547.916666666666,7295.916666666667,0.5385268337690298,True,102.25
2024,2614054000,서구 서대신1동,평균직장인구수,12,False,16시,2277.9166666666665,154.41666666666666,2036.0833333333333,13.1856449001619,2023,12,False,16시,2217.5833333333335,168.83333333333334,2008.0833333333333,11.893879565646593,True,28.0
2024,2614054000,서구 서대신1동,평균방문인구수,12,False,19시,3358.5,1996.25,2920.8333333333335,1.4631600918388645,2023,12,False,19시,3308.9166666666665,2064.1666666666665,2861.25,1.386152603956399,True,59.583333333333485
2024,2614056000,서구 서대신3동,평균주거인구수,12,False,05시,3688.0833333333335,3586.5,1889.1666666666667,0.5267438077977601,2023,12,False,05시,3584.6666666666665,3437.1666666666665,1897.0833333333333,0.5519323085874994,True,-7.916666666666515
2024,2614056000,서구 서대신3동,평균직장인구수,12,False,09시|13시,903.75,62.583333333333336,899.5,14.372836218375499,2023,12,False,09시,922.9166666666666,62.5,919.8333333333334,14.717333333333334,False,-20.33333333333337
2024,2614056000,서구 서대신3동,평균방문인구수,12,False,10시,1404.6666666666667,765.1666666666666,1330.25,1.7385101285123068,2023,12,False,10시,1451.0,778.0833333333334,1353.3333333333333,1.739316697011888,True,-23.083333333333258
2024,2614057000,서구 서대신4동,평균주거인구수,12,False,04시,6503.416666666667,6343.583333333333,3626.0,0.571601224334301,2023,12,False,04시,6721.416666666667,6547.666666666667,3697.75,0.5647431655042509,True,-71.75
2024,2614057000,서구 서대신4동,평균직장인구수,12,False,13시,1023.5833333333334,67.58333333333333,1018.1666666666666,15.065351418002466,2023,12,False,13시,1004.1666666666666,60.5,1003.75,16.59090909090909,True,14.416666666666629
2024,2614057000,서구 서대신4동,평균방문인구수,12,False,12시,2802.6666666666665,1003.3333333333334,2802.6666666666665,2.7933554817275743,2023,12,False,12시,2923.5,1255.6666666666667,2923.5,2.328245288027608,True,-120.83333333333348
2024,2614059000,서구 부민동,평균주거인구수,12,False,04시,4639.5,4519.166666666667,2718.8333333333335,0.6016227180527384,2023,12,False,05시,4382.083333333333,4244.083333333333,2607.6666666666665,0.6144240020420586,False,111.16666666666697
2024,2614059000,서구 부민동,평균직장인구수,12,False,15시,1291.5833333333333,69.16666666666667,1185.4166666666667,17.13855421686747,2023,12,False,15시,1403.0,78.75,1311.9166666666667,16.65925925925926,True,-126.5
2024,2614059000,서구 부민동,평균방문인구수,12,False,13시,1984.6666666666667,747.9166666666666,1966.0,2.6286350974930364,2023,12,False,13시,2049.3333333333335,830.9166666666666,2040.5,2.4557215926185942,True,-74.5
2024,2614061500,서구 아미동,평균주거인구수,12,False,04시,5874.083333333333,5737.583333333333,3694.5833333333335,0.6439267403523552,2023,12,False,05시,5239.833333333333,5105.5,3453.25,0.6763784154343355,False,241.33333333333348
2024,2614061500,서구 아미동,평균직장인구수,12,False,14시,1015.0833333333334,55.0,962.4166666666666,17.498484848484846,2023,12,False,14시,1080.3333333333333,64.5,1025.25,15.895348837209303,True,-62.83333333333337
2024,2614061500,서구 아미동,평균방문인구수,12,False,10시,2168.5,1268.1666666666667,2094.5,1.6515967932711262,2023,12,False,14시,2432.0,1341.5,2317.0,1.7271710771524413,False,-222.5
2024,2614063000,서구 초장동,평균주거인구수,12,False,04시,3736.0833333333335,3638.5833333333335,2286.8333333333335,0.6284955225247921,2023,12,False,04시,3916.0,3797.75,2448.6666666666665,0.6447677352818555,True,-161.83333333333303
2024,2614063000,서구 초장동,평균직장인구수,12,False,14시,485.3333333333333,42.416666666666664,459.1666666666667,10.82514734774067,2023,12,False,14시,452.4166666666667,40.166666666666664,431.0,10.730290456431536,True,28.166666666666686
