year2024,행정동코드,행정동명,나이대,평균주거인구수2024,평균직장인구수2024,평균방문인구수2024,observedMonths2024,nameMissing2024,year2023,평균주거인구수2023,평균직장인구수2023,평균방문인구수2023,observedMonths2023,nameMissing2023,평균주거인구수差,평균직장인구수差,평균방문인구수差
2024,2611053000,중구 대청동,60대이상,2085.25,238.33333333333331,619.5,12,False,2023,2087.5,299.4166666666667,721.0833333333334,12,False,-2.25,-61.08333333333337,-101.58333333333337
2024,2611054500,중구 보수동,20대,993.3333333333334,121.66666666666669,229.41666666666663,12,False,2023,1011.5833333333334,126.75,232.5,12,False,-18.25,-5.083333333333314,-3.0833333333333712
2024,2611054500,중구 보수동,20대미만,367.25,56.083333333333336,108.91666666666669,12,False,2023,377.0833333333333,60.833333333333336,115.16666666666669,12,False,-9.833333333333314,-4.75,-6.25
2024,2611054500,중구 보수동,30대,513.5,70.75,159.25,12,False,2023,457.3333333333333,81.08333333333333,152.58333333333334,12,False,56.166666666666686,-10.333333333333329,6.666666666666657
2024,2611054500,중구 보수동,40대,657.9166666666666,100.66666666666669,184.91666666666663,12,False,2023,557.0,106.83333333333331,190.91666666666663,12,False,100.91666666666663,-6.166666666666629,-6.0
2024,2611054500,중구 보수동,50대,1031.3333333333333,150.08333333333334,235.83333333333331,12,False,2023,965.5,158.41666666666666,243.08333333333331,12,False,65.83333333333326,-8.333333333333314,-7.25
2024,2611054500,중구 보수동,60대이상,2348.583333333333,148.83333333333334,531.4166666666666,12,False,2023,2142.6666666666665,147.08333333333334,522.0,12,False,205.91666666666652,1.75,9.416666666666629
2024,2611056000,중구 부평동,20대,372.4166666666667,150.0,900.0833333333334,12,False,2023,394.75,154.91666666666666,995.5,12,False,-22.333333333333314,-4.916666666666657,-95.41666666666663
2024,2611056000,중구 부평동,20대미만,174.0,12.416666666666666,237.66666666666663,12,False,2023,192.91666666666663,16.833333333333332,251.83333333333331,12,False,-18.91666666666663,-4.416666666666666,-14.166666666666686
2024,2611056000,중구 부평동,30대,269.75,206.08333333333331,705.0833333333334,12,False,2023,280.0,201.0,739.25,12,False,-10.25,5.083333333333314,-34.16666666666663
2024,2611056000,중구 부평동,40대,342.75,218.75,745.3333333333334,12,False,2023,370.8333333333333,238.08333333333331,789.3333333333334,12,False,-28.083333333333314,-19.333333333333314,-44.0
2024,2611056000,중구 부평동,50대,511.0833333333333,290.75,975.75,12,False,2023,520.0833333333334,289.8333333333333,997.5833333333334,12,False,-9.000000000000057,0.9166666666666856,-21.83333333333337
2024,2611056000,중구 부평동,60대이상,1603.9166666666667,343.8333333333333,1820.0833333333333,12,False,2023,1606.5,316.4166666666667,1849.6666666666667,12,False,-2.5833333333332575,27.41666666666663,-29.583333333333485
2024,2611057000,중구 광복동,20대,31.58333333333333,133.75,323.1666666666667,12,False,2023,33.833333333333336,154.58333333333334,401.0833333333333,12,False,-2.250000000000007,-20.833333333333343,-77.91666666666663
2024,2611057000,중구 광복동,20대미만,9.666666666666666,30.08333333333333,158.5,12,False,2023,9.833333333333334,28.166666666666668,201.66666666666663,12,False,-0.16666666666666785,1.9166666666666607,-43.16666666666663
2024,2611057000,중구 광복동,30대,27.75,84.16666666666667,215.5,12,False,2023,29.166666666666668,88.83333333333333,229.91666666666663,12,False,-1.4166666666666679,-4.666666666666657,-14.416666666666629
2024,2611057000,중구 광복동,40대,57.66666666666666,94.0,232.5,12,False,2023,50.583333333333336,90.58333333333331,252.0,12,False,7.0833333333333215,3.4166666666666856,-19.5
