기준년월,행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수
202401,2638057200,사하구 신평2동,50대,2218,485,589
202401,2638057200,사하구 신평2동,60대이상,4065,445,850
202401,2638058000,사하구 장림1동,20대,643,223,278
202401,2638058000,사하구 장림1동,20대미만,1100,31,119
202401,2638058000,사하구 장림1동,30대,822,307,345
202401,2638058000,사하구 장림1동,40대,1453,444,461
202401,2638058000,사하구 장림1동,50대,1330,635,676
202401,2638058000,사하구 장림1동,60대이상,2770,560,991
202401,2638059000,사하구 장림2동,20대,1986,272,480
202401,2638059000,사하구 장림2동,20대미만,2208,70,309
202401,2638059000,사하구 장림2동,30대,2181,358,625
202401,2638059000,사하구 장림2동,40대,3059,548,723
202401,2638059000,사하구 장림2동,50대,3452,657,840
202401,2638059000,사하구 장림2동,60대이상,6522,570,1330
202401,2638060100,사하구 다대1동,20대,2676,454,443
202401,2638060100,사하구 다대1동,20대미만,3301,42,223
202401,2638060100,사하구 다대1동,30대,2739,525,446
202401,2638060100,사하구 다대1동,40대,4189,778,581
202401,2638060100,사하구 다대1동,50대,5332,966,851
202401,2638060100,사하구 다대1동,60대이상,10708,761,1294
202401,2638060200,사하구 다대2동,20대,2088,262,279
202401,2638060200,사하구 다대2동,20대미만,2328,65,159
202401,2638060200,사하구 다대2동,30대,1705,268,285
202401,2638060200,사하구 다대2동,40대,2749,398,346
202401,2638060200,사하구 다대2동,50대,3954,573,508
202401,2638060200,사하구 다대2동,60대이상,8757,487,826
202401,2638061000,사하구 구평동,20대,823,149,169
202401,2638061000,사하구 구평동,20대미만,1124,42,115
202401,2638061000,사하구 구평동,30대,1592,292,245
202401,2638061000,사하구 구평동,40대,1573,407,365
202401,2638061000,사하구 구평동,50대,1454,493,524
202401,2638061000,사하구 구평동,60대이상,2598,492,705
202401,2638062000,사하구 감천1동,20대,1169,154,200
202401,2638062000,사하구 감천1동,20대미만,1207,63,188
202401,2638062000,사하구 감천1동,30대,1110,201,278
202401,2638062000,사하구 감천1동,40대,1674,336,414
202401,2638062000,사하구 감천1동,50대,2306,420,584
202401,2638062000,사하구 감천1동,60대이상,6258,395,861
202401,2638063000,사하구 감천2동,20대,268,15,59
202401,2638063000,사하구 감천2동,20대미만,149,1,52
202401,2638063000,사하구 감천2동,30대,265,24,59
202401,2638063000,사하구 감천2동,40대,450,39,73
202401,2638063000,사하구 감천2동,50대,800,59,118
202401,2638063000,사하구 감천2동,60대이상,2070,56,170
202401,2641051000,금정구 서1동,20대,250,18,54
202401,2641051000,금정구 서1동,20대미만,192,7,46
202401,2641051000,금정구 서1동,30대,253,25,85
202401,2641051000,금정구 서1동,40대,400,45,103
202401,2641051000,금정구 서1동,50대,639,80,163
202401,2641051000,금정구 서1동,60대이상,1994,102,361
202401,2641052000,금정구 서2동,20대,459,78,160
202401,2641052000,금정구 서2동,20대미만,236,4,77
202401,2641052000,금정구 서2동,30대,476,86,174
202401,2641052000,금정구 서2동,40대,622,100,214
202401,2641052000,금정구 서2동,50대,833,174,351
202401,2641052000,금정구 서2동,60대이상,2584,209,683
202401,2641053000,금정구 서3동,20대,634,95,134
202401,2641053000,금정구 서3동,20대미만,349,21,77
202401,2641053000,금정구 서3동,30대,704,112,170
202401,2641053000,금정구 서3동,40대,764,119,221
202401,2641053000,금정구 서3동,50대,1328,220,329
202401,2641053000,금정구 서3동,60대이상,4045,293,719
202401,2641055500,금정구 금사회동동,20대,371,322,282
202401,2641055500,금정구 금사회동동,20대미만,309,29,125
202401,2641055500,금정구 금사회동동,30대,426,541,415
202401,2641055500,금정구 금사회동동,40대,573,604,563
202401,2641055500,금정구 금사회동동,50대,907,782,761
202401,2641055500,금정구 금사회동동,60대이상,2839,617,1251
202401,2641057000,금정구 부곡1동,20대,439,41,109
202401,2641057000,금정구 부곡1동,20대미만,385,22,118
202401,2641057000,금정구 부곡1동,30대,454,47,136
202401,2641057000,금정구 부곡1동,40대,647,75,152
202401,2641057000,금정구 부곡1동,50대,888,96,196
202401,2641057000,금정구 부곡1동,60대이상,3111,129,363
202401,2641058000,금정구 부곡2동,20대,1665,246,504
202401,2641058000,금정구 부곡2동,20대미만,1463,95,356
202401,2641058000,금정구 부곡2동,30대,1288,295,530
202401,2641058000,금정구 부곡2동,40대,1816,400,578
202401,2641058000,금정구 부곡2동,50대,2207,402,654
202401,2641058000,금정구 부곡2동,60대이상,4754,410,1177
202401,2641059000,금정구 부곡3동,20대,1327,334,374
202401,2641059000,금정구 부곡3동,20대미만,1194,70,230
202401,2641059000,금정구 부곡3동,30대,1252,345,390
202401,2641059000,금정구 부곡3동,40대,1536,323,450
202401,2641059000,금정구 부곡3동,50대,1883,356,572
202401,2641059000,금정구 부곡3동,60대이상,4022,298,883
202401,2641059100,금정구 부곡4동,20대,338,61,157
202401,2641059100,금정구 부곡4동,20대미만,284,27,118
202401,2641059100,금정구 부곡4동,30대,433,63,153
202401,2641059100,금정구 부곡4동,40대,441,72,217
202401,2641059100,금정구 부곡4동,50대,707,105,262
202401,2641059100,금정구 부곡4동,60대이상,1785,121,569
202401,2641060000,금정구 장전1동,20대,4254,418,964
202401,2641060000,금정구 장전1동,20대미만,1074,38,294
202401,2641060000,금정구 장전1동,30대,1376,189,376
202401,2641060000,금정구 장전1동,40대,1489,258,394
202401,2641060000,금정구 장전1동,50대,1550,270,431
202401,2641060000,금정구 장전1동,60대이상,3503,220,636
202401,2641061000,금정구 장전2동,20대,2040,1484,2012
202401,2641061000,금정구 장전2동,20대미만,2747,157,745
202401,2641061000,금정구 장전2동,30대,2315,785,864
202401,2641061000,금정구 장전2동,40대,3427,791,910
202401,2641061000,금정구 장전2동,50대,2746,712,945
202401,2641061000,금정구 장전2동,60대이상,6013,508,1262
202401,2641063500,금정구 선두구동,20대,56,28,78
202401,2641063500,금정구 선두구동,20대미만,50,1,31
202401,2641063500,금정구 선두구동,30대,40,49,111
202401,2641063500,금정구 선두구동,40대,103,78,201
202401,2641063500,금정구 선두구동,50대,228,123,318
202401,2641063500,금정구 선두구동,60대이상,725,110,434
202401,2641066500,금정구 청룡노포동,20대,576,120,334
202401,2641066500,금정구 청룡노포동,20대미만,528,19,156
202401,2641066500,금정구 청룡노포동,30대,581,169,322
202401,2641066500,금정구 청룡노포동,40대,722,184,425
202401,2641066500,금정구 청룡노포동,50대,1168,285,737
202401,2641066500,금정구 청룡노포동,60대이상,3442,291,1315
202401,2641067000,금정구 남산동,20대,2424,393,726
202401,2641067000,금정구 남산동,20대미만,1579,112,439
202401,2641067000,금정구 남산동,30대,1739,295,557
202401,2641067000,금정구 남산동,40대,1967,425,736
202401,2641067000,금정구 남산동,50대,3283,580,1060
202401,2641067000,금정구 남산동,60대이상,7938,594,1741
202401,2641068000,금정구 구서1동,20대,919,133,331
202401,2641068000,금정구 구서1동,20대미만,1162,51,284
202401,2641068000,금정구 구서1동,30대,1066,199,371
202401,2641068000,금정구 구서1동,40대,1361,223,485
202401,2641068000,금정구 구서1동,50대,1583,289,525
202401,2641068000,금정구 구서1동,60대이상,3203,207,728
202401,2641069000,금정구 구서2동,20대,2388,290,932
202401,2641069000,금정구 구서2동,20대미만,2679,79,542
202401,2641069000,금정구 구서2동,30대,2333,292,756
202401,2641069000,금정구 구서2동,40대,3008,382,868
202401,2641069000,금정구 구서2동,50대,4086,570,1231
202401,2641069000,금정구 구서2동,60대이상,8331,520,2459
202401,2641070000,금정구 금성동,20대,42,11,37
202401,2641070000,금정구 금성동,20대미만,82,1,38
202401,2641070000,금정구 금성동,30대,36,12,53
202401,2641070000,금정구 금성동,40대,95,17,87
202401,2641070000,금정구 금성동,50대,105,31,141
202401,2641070000,금정구 금성동,60대이상,351,38,218
202401,2644051000,강서구 대저1동,20대,693,440,671
202401,2644051000,강서구 대저1동,20대미만,231,50,140
202401,2644051000,강서구 대저1동,30대,393,616,409
202401,2644051000,강서구 대저1동,40대,467,703,579
202401,2644051000,강서구 대저1동,50대,803,878,785
202401,2644051000,강서구 대저1동,60대이상,2780,658,1119
202401,2644052000,강서구 대저2동,20대,1061,928,3518
202401,2644052000,강서구 대저2동,20대미만,519,32,1868
202401,2644052000,강서구 대저2동,30대,665,1145,2671
202401,2644052000,강서구 대저2동,40대,673,1144,3161
202401,2644052000,강서구 대저2동,50대,759,1487,3710
202401,2644052000,강서구 대저2동,60대이상,2283,964,3386
202401,2644053000,강서구 강동동,20대,122,69,67
202401,2644053000,강서구 강동동,20대미만,41,4,24
202401,2644053000,강서구 강동동,30대,167,137,125
202401,2644053000,강서구 강동동,40대,184,161,171
202401,2644053000,강서구 강동동,50대,270,242,268
202401,2644053000,강서구 강동동,60대이상,1445,272,401
202401,2644053500,강서구 명지1동,20대,3041,773,938
202401,2644053500,강서구 명지1동,20대미만,7540,131,567
202401,2644053500,강서구 명지1동,30대,9045,1407,1469
202401,2644053500,강서구 명지1동,40대,9665,1589,1540
202401,2644053500,강서구 명지1동,50대,3972,1001,1251
202401,2644053500,강서구 명지1동,60대이상,6349,641,1426
202401,2644054500,강서구 명지2동,20대,1600,246,336
202401,2644054500,강서구 명지2동,20대미만,4346,57,294
202401,2644054500,강서구 명지2동,30대,2859,375,453
202401,2644054500,강서구 명지2동,40대,5301,675,605
202401,2644054500,강서구 명지2동,50대,2947,427,459
202401,2644054500,강서구 명지2동,60대이상,3724,283,604
202401,2644055000,강서구 가락동,20대,89,63,80
202401,2644055000,강서구 가락동,20대미만,44,10,54
202401,2644055000,강서구 가락동,30대,113,132,137
202401,2644055000,강서구 가락동,40대,146,161,195
202401,2644055000,강서구 가락동,50대,283,282,303
202401,2644055000,강서구 가락동,60대이상,1132,240,383
202401,2644056000,강서구 녹산동,20대,2408,1998,1110
202401,2644056000,강서구 녹산동,20대미만,3559,86,362
202401,2644056000,강서구 녹산동,30대,4655,3855,2046
202401,2644056000,강서구 녹산동,40대,5686,4787,2781
202401,2644056000,강서구 녹산동,50대,3731,4054,2794
202401,2644056000,강서구 녹산동,60대이상,6527,2288,2614
202401,2644058000,강서구 가덕도동,20대,195,100,301
202401,2644058000,강서구 가덕도동,20대미만,119,3,79
202401,2644058000,강서구 가덕도동,30대,302,161,565
202401,2644058000,강서구 가덕도동,40대,390,235,944
202401,2644058000,강서구 가덕도동,50대,494,210,959
202401,2644058000,강서구 가덕도동,60대이상,1383,114,822
202401,2647061000,연제구 거제1동,20대,2143,633,662
202401,2647061000,연제구 거제1동,20대미만,2352,349,698
202401,2647061000,연제구 거제1동,30대,1789,789,689
202401,2647061000,연제구 거제1동,40대,2964,1085,937
202401,2647061000,연제구 거제1동,50대,2953,1040,1057
202401,2647061000,연제구 거제1동,60대이상,6140,755,1641
202401,2647062000,연제구 거제2동,20대,1267,214,437
202401,2647062000,연제구 거제2동,20대미만,2031,45,460
202401,2647062000,연제구 거제2동,30대,1742,314,587
202401,2647062000,연제구 거제2동,40대,2407,411,834
202401,2647062000,연제구 거제2동,50대,2159,550,926
202401,2647062000,연제구 거제2동,60대이상,3183,374,1832
202401,2647063000,연제구 거제3동,20대,646,130,843
202401,2647063000,연제구 거제3동,20대미만,499,37,295
202401,2647063000,연제구 거제3동,30대,675,154,1079
202401,2647063000,연제구 거제3동,40대,817,187,1136
202401,2647063000,연제구 거제3동,50대,1122,239,1152
202401,2647063000,연제구 거제3동,60대이상,2443,223,1192
202401,2647064000,연제구 거제4동,20대,669,58,226
202401,2647064000,연제구 거제4동,20대미만,898,14,261
202401,2647064000,연제구 거제4동,30대,623,60,376
202401,2647064000,연제구 거제4동,40대,894,102,406
202401,2647064000,연제구 거제4동,50대,1249,152,399
202401,2647064000,연제구 거제4동,60대이상,2558,138,606
202401,2647065000,연제구 연산1동,20대,951,238,448
202401,2647065000,연제구 연산1동,20대미만,1345,93,319
202401,2647065000,연제구 연산1동,30대,1228,300,524
202401,2647065000,연제구 연산1동,40대,1647,369,590
202401,2647065000,연제구 연산1동,50대,1609,383,740
202401,2647065000,연제구 연산1동,60대이상,3967,375,1218
202401,2647066000,연제구 연산2동,20대,1827,311,1180
202401,2647066000,연제구 연산2동,20대미만,1447,48,753
202401,2647066000,연제구 연산2동,30대,2816,510,1685
202401,2647066000,연제구 연산2동,40대,2288,519,1520
202401,2647066000,연제구 연산2동,50대,2277,543,1521
202401,2647066000,연제구 연산2동,60대이상,4927,353,2892
202401,2647067000,연제구 연산3동,20대,303,11,59
202401,2647067000,연제구 연산3동,20대미만,250,8,53
202401,2647067000,연제구 연산3동,30대,515,28,93
202401,2647067000,연제구 연산3동,40대,676,46,116
202401,2647067000,연제구 연산3동,50대,650,61,114
202401,2647067000,연제구 연산3동,60대이상,1871,71,256
202401,2647068000,연제구 연산4동,20대,1389,281,967
202401,2647068000,연제구 연산4동,20대미만,615,17,255
202401,2647068000,연제구 연산4동,30대,1274,286,989
202401,2647068000,연제구 연산4동,40대,1290,350,933
202401,2647068000,연제구 연산4동,50대,1740,423,1119
202401,2647068000,연제구 연산4동,60대이상,4877,430,2149
202401,2647069000,연제구 연산5동,20대,1765,395,782
202401,2647069000,연제구 연산5동,20대미만,542,31,167
202401,2647069000,연제구 연산5동,30대,1849,555,780
202401,2647069000,연제구 연산5동,40대,1287,610,728
202401,2647069000,연제구 연산5동,50대,1423,723,885
202401,2647069000,연제구 연산5동,60대이상,3033,583,1437
