기준년월,행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수
202401,2611057000,중구 광복동,15시,438,1787,4180
202401,2611057000,중구 광복동,16시,449,1761,3985
202401,2611057000,중구 광복동,17시,456,1634,3724
202401,2611057000,중구 광복동,18시,462,1317,3505
202401,2611057000,중구 광복동,19시,476,943,3011
202401,2611057000,중구 광복동,20시,507,647,2356
202401,2611057000,중구 광복동,21시,518,384,1715
202401,2611057000,중구 광복동,22시,521,214,1156
202401,2611057000,중구 광복동,23시,522,113,827
202401,2611058000,중구 남포동,00시,2395,241,3423
202401,2611058000,중구 남포동,01시,2408,187,3102
202401,2611058000,중구 남포동,02시,2434,166,2803
202401,2611058000,중구 남포동,03시,2462,157,2643
202401,2611058000,중구 남포동,04시,2503,158,2627
202401,2611058000,중구 남포동,05시,2597,178,2840
202401,2611058000,중구 남포동,06시,2631,274,3289
202401,2611058000,중구 남포동,07시,2563,646,3678
202401,2611058000,중구 남포동,08시,2460,1879,4375
202401,2611058000,중구 남포동,09시,2220,3533,5564
202401,2611058000,중구 남포동,10시,2165,4424,7039
202401,2611058000,중구 남포동,11시,2135,5008,8781
202401,2611058000,중구 남포동,12시,2102,5350,10913
202401,2611058000,중구 남포동,13시,2064,5718,12611
202401,2611058000,중구 남포동,14시,2040,5873,13819
202401,2611058000,중구 남포동,15시,2034,5930,13652
202401,2611058000,중구 남포동,16시,2036,5836,12308
202401,2611058000,중구 남포동,17시,2040,5298,11101
202401,2611058000,중구 남포동,18시,2052,4098,10641
202401,2611058000,중구 남포동,19시,2059,2761,9655
202401,2611058000,중구 남포동,20시,2234,1849,8249
202401,2611058000,중구 남포동,21시,2270,1244,6802
202401,2611058000,중구 남포동,22시,2310,744,5405
202401,2611058000,중구 남포동,23시,2326,488,4523
202401,2611059000,중구 영주1동,00시,271,6,285
202401,2611059000,중구 영주1동,01시,278,5,282
202401,2611059000,중구 영주1동,02시,283,5,284
202401,2611059000,중구 영주1동,03시,285,5,284
202401,2611059000,중구 영주1동,04시,286,5,284
202401,2611059000,중구 영주1동,05시,287,7,290
202401,2611059000,중구 영주1동,06시,283,17,307
202401,2611059000,중구 영주1동,07시,273,25,321
202401,2611059000,중구 영주1동,08시,256,61,364
202401,2611059000,중구 영주1동,09시,216,117,405
202401,2611059000,중구 영주1동,10시,190,127,389
202401,2611059000,중구 영주1동,11시,176,128,380
202401,2611059000,중구 영주1동,12시,166,128,392
202401,2611059000,중구 영주1동,13시,161,139,380
202401,2611059000,중구 영주1동,14시,158,147,354
202401,2611059000,중구 영주1동,15시,160,143,343
202401,2611059000,중구 영주1동,16시,169,136,326
202401,2611059000,중구 영주1동,17시,175,121,307
202401,2611059000,중구 영주1동,18시,186,72,303
202401,2611059000,중구 영주1동,19시,194,39,290
202401,2611059000,중구 영주1동,20시,214,22,275
202401,2611059000,중구 영주1동,21시,225,16,265
202401,2611059000,중구 영주1동,22시,235,11,261
202401,2611059000,중구 영주1동,23시,246,9,269
202401,2611060000,중구 영주2동,00시,6532,60,980
202401,2611060000,중구 영주2동,01시,6570,59,960
202401,2611060000,중구 영주2동,02시,6609,57,947
202401,2611060000,중구 영주2동,03시,6636,54,924
202401,2611060000,중구 영주2동,04시,6647,54,911
202401,2611060000,중구 영주2동,05시,6613,55,912
202401,2611060000,중구 영주2동,06시,6494,59,956
202401,2611060000,중구 영주2동,07시,6244,112,1030
202401,2611060000,중구 영주2동,08시,5753,300,1101
202401,2611060000,중구 영주2동,09시,4789,864,1225
202401,2611060000,중구 영주2동,10시,4441,876,1343
202401,2611060000,중구 영주2동,11시,4210,869,1351
202401,2611060000,중구 영주2동,12시,4068,858,1327
202401,2611060000,중구 영주2동,13시,3954,894,1365
202401,2611060000,중구 영주2동,14시,3879,891,1375
202401,2611060000,중구 영주2동,15시,3910,905,1377
202401,2611060000,중구 영주2동,16시,4054,914,1291
202401,2611060000,중구 영주2동,17시,4281,889,1164
202401,2611060000,중구 영주2동,18시,4617,773,1093
202401,2611060000,중구 영주2동,19시,4953,651,1072
202401,2611060000,중구 영주2동,20시,5737,138,1063
202401,2611060000,중구 영주2동,21시,6037,117,1023
202401,2611060000,중구 영주2동,22시,6262,91,1020
202401,2611060000,중구 영주2동,23시,6378,82,1053
202401,2614051000,서구 동대신1동,00시,4656,61,949
202401,2614051000,서구 동대신1동,01시,4715,47,877
202401,2614051000,서구 동대신1동,02시,4767,44,865
202401,2614051000,서구 동대신1동,03시,4806,43,853
202401,2614051000,서구 동대신1동,04시,4829,44,833
202401,2614051000,서구 동대신1동,05시,4818,55,952
202401,2614051000,서구 동대신1동,06시,4734,63,1020
202401,2614051000,서구 동대신1동,07시,4500,101,1043
202401,2614051000,서구 동대신1동,08시,4065,231,1075
202401,2614051000,서구 동대신1동,09시,3372,589,1166
202401,2614051000,서구 동대신1동,10시,3119,620,1285
202401,2614051000,서구 동대신1동,11시,2941,643,1353
202401,2614051000,서구 동대신1동,12시,2848,650,1374
202401,2614051000,서구 동대신1동,13시,2761,674,1338
202401,2614051000,서구 동대신1동,14시,2700,705,1338
202401,2614051000,서구 동대신1동,15시,2715,716,1293
202401,2614051000,서구 동대신1동,16시,2811,729,1204
202401,2614051000,서구 동대신1동,17시,2980,701,1216
202401,2614051000,서구 동대신1동,18시,3215,600,1300
202401,2614051000,서구 동대신1동,19시,3489,522,1346
202401,2614051000,서구 동대신1동,20시,3993,235,1314
202401,2614051000,서구 동대신1동,21시,4216,184,1242
202401,2614051000,서구 동대신1동,22시,4374,147,1240
202401,2614051000,서구 동대신1동,23시,4425,127,1302
202401,2614052000,서구 동대신2동,00시,3103,27,419
202401,2614052000,서구 동대신2동,01시,3112,24,404
202401,2614052000,서구 동대신2동,02시,3135,22,400
202401,2614052000,서구 동대신2동,03시,3159,21,402
202401,2614052000,서구 동대신2동,04시,3178,21,400
202401,2614052000,서구 동대신2동,05시,3189,25,400
202401,2614052000,서구 동대신2동,06시,3136,28,421
202401,2614052000,서구 동대신2동,07시,3003,48,425
202401,2614052000,서구 동대신2동,08시,2762,81,457
202401,2614052000,서구 동대신2동,09시,2396,255,506
202401,2614052000,서구 동대신2동,10시,2238,259,563
202401,2614052000,서구 동대신2동,11시,2151,269,591
202401,2614052000,서구 동대신2동,12시,2105,279,589
202401,2614052000,서구 동대신2동,13시,2050,283,598
202401,2614052000,서구 동대신2동,14시,2022,287,609
202401,2614052000,서구 동대신2동,15시,2040,294,593
202401,2614052000,서구 동대신2동,16시,2120,306,564
202401,2614052000,서구 동대신2동,17시,2224,293,509
202401,2614052000,서구 동대신2동,18시,2381,262,493
202401,2614052000,서구 동대신2동,19시,2517,238,485
202401,2614052000,서구 동대신2동,20시,2789,72,470
202401,2614052000,서구 동대신2동,21시,2921,60,446
202401,2614052000,서구 동대신2동,22시,3020,48,448
202401,2614052000,서구 동대신2동,23시,3056,41,459
202401,2614053000,서구 동대신3동,00시,6682,207,2921
202401,2614053000,서구 동대신3동,01시,6766,204,2937
202401,2614053000,서구 동대신3동,02시,6819,198,2895
202401,2614053000,서구 동대신3동,03시,6855,195,2848
202401,2614053000,서구 동대신3동,04시,6882,196,2809
202401,2614053000,서구 동대신3동,05시,6876,202,2774
202401,2614053000,서구 동대신3동,06시,6762,277,3090
202401,2614053000,서구 동대신3동,07시,6459,769,3420
202401,2614053000,서구 동대신3동,08시,5952,1700,3958
202401,2614053000,서구 동대신3동,09시,4999,2708,4824
202401,2614053000,서구 동대신3동,10시,4719,2933,5556
202401,2614053000,서구 동대신3동,11시,4510,3049,5730
202401,2614053000,서구 동대신3동,12시,4353,3088,5548
202401,2614053000,서구 동대신3동,13시,4250,3213,5641
202401,2614053000,서구 동대신3동,14시,4179,3323,5953
202401,2614053000,서구 동대신3동,15시,4192,3371,5638
202401,2614053000,서구 동대신3동,16시,4299,3290,4996
202401,2614053000,서구 동대신3동,17시,4483,2907,4537
202401,2614053000,서구 동대신3동,18시,4764,2095,4315
202401,2614053000,서구 동대신3동,19시,5049,1642,4113
202401,2614053000,서구 동대신3동,20시,5789,902,3852
202401,2614053000,서구 동대신3동,21시,6040,684,3588
202401,2614053000,서구 동대신3동,22시,6253,463,3230
202401,2614053000,서구 동대신3동,23시,6374,331,3016
202401,2614054000,서구 서대신1동,00시,13807,179,1970
202401,2614054000,서구 서대신1동,01시,13939,163,1902
202401,2614054000,서구 서대신1동,02시,14048,151,1844
202401,2614054000,서구 서대신1동,03시,14111,145,1774
202401,2614054000,서구 서대신1동,04시,14128,143,1703
202401,2614054000,서구 서대신1동,05시,14035,139,1661
202401,2614054000,서구 서대신1동,06시,13772,174,1727
202401,2614054000,서구 서대신1동,07시,13092,298,1784
202401,2614054000,서구 서대신1동,08시,11708,646,1911
202401,2614054000,서구 서대신1동,09시,9385,2066,2275
202401,2614054000,서구 서대신1동,10시,8629,2142,2596
202401,2614054000,서구 서대신1동,11시,8138,2193,2797
202401,2614054000,서구 서대신1동,12시,7848,2212,2877
202401,2614054000,서구 서대신1동,13시,7614,2248,2850
202401,2614054000,서구 서대신1동,14시,7452,2293,2901
202401,2614054000,서구 서대신1동,15시,7585,2359,2894
202401,2614054000,서구 서대신1동,16시,7955,2444,2854
202401,2614054000,서구 서대신1동,17시,8565,2428,2952
202401,2614054000,서구 서대신1동,18시,9391,2163,3153
202401,2614054000,서구 서대신1동,19시,10158,1903,3206
202401,2614054000,서구 서대신1동,20시,11876,646,2989
202401,2614054000,서구 서대신1동,21시,12518,486,2701
202401,2614054000,서구 서대신1동,22시,13049,355,2455
202401,2614054000,서구 서대신1동,23시,13315,287,2331
202401,2614056000,서구 서대신3동,00시,3418,59,772
202401,2614056000,서구 서대신3동,01시,3394,56,708
202401,2614056000,서구 서대신3동,02시,3402,54,676
202401,2614056000,서구 서대신3동,03시,3431,54,678
202401,2614056000,서구 서대신3동,04시,3472,56,691
202401,2614056000,서구 서대신3동,05시,3557,63,816
202401,2614056000,서구 서대신3동,06시,3545,77,971
202401,2614056000,서구 서대신3동,07시,3368,170,1071
202401,2614056000,서구 서대신3동,08시,3031,359,1185
202401,2614056000,서구 서대신3동,09시,2419,673,1301
202401,2614056000,서구 서대신3동,10시,2173,662,1373
202401,2614056000,서구 서대신3동,11시,2028,661,1347
202401,2614056000,서구 서대신3동,12시,1950,654,1288
202401,2614056000,서구 서대신3동,13시,1893,661,1276
202401,2614056000,서구 서대신3동,14시,1842,676,1271
202401,2614056000,서구 서대신3동,15시,1872,690,1204
202401,2614056000,서구 서대신3동,16시,1946,693,1110
202401,2614056000,서구 서대신3동,17시,2065,633,1014
202401,2614056000,서구 서대신3동,18시,2238,523,972
202401,2614056000,서구 서대신3동,19시,2434,450,955
202401,2614056000,서구 서대신3동,20시,2918,129,926
202401,2614056000,서구 서대신3동,21시,3115,110,931
202401,2614056000,서구 서대신3동,22시,3268,91,936
202401,2614056000,서구 서대신3동,23시,3341,83,959
202401,2614057000,서구 서대신4동,00시,6455,58,1126
202401,2614057000,서구 서대신4동,01시,6548,55,1134
202401,2614057000,서구 서대신4동,02시,6595,55,1133
202401,2614057000,서구 서대신4동,03시,6625,53,1128
202401,2614057000,서구 서대신4동,04시,6638,54,1107
202401,2614057000,서구 서대신4동,05시,6514,59,1028
202401,2614057000,서구 서대신4동,06시,6364,69,1081
202401,2614057000,서구 서대신4동,07시,6054,141,1224
202401,2614057000,서구 서대신4동,08시,5490,314,1420
202401,2614057000,서구 서대신4동,09시,4569,805,1662
202401,2614057000,서구 서대신4동,10시,4193,805,1947
202401,2614057000,서구 서대신4동,11시,3949,815,2228
202401,2614057000,서구 서대신4동,12시,3789,826,2565
202401,2614057000,서구 서대신4동,13시,3657,825,2575
202401,2614057000,서구 서대신4동,14시,3555,832,2424
202401,2614057000,서구 서대신4동,15시,3583,844,2200
202401,2614057000,서구 서대신4동,16시,3730,856,1871
202401,2614057000,서구 서대신4동,17시,3937,825,1599
202401,2614057000,서구 서대신4동,18시,4258,709,1452
202401,2614057000,서구 서대신4동,19시,4590,620,1401
202401,2614057000,서구 서대신4동,20시,5339,162,1310
202401,2614057000,서구 서대신4동,21시,5638,122,1225
202401,2614057000,서구 서대신4동,22시,5882,97,1144
202401,2614057000,서구 서대신4동,23시,6011,80,1097
202401,2614059000,서구 부민동,00시,4211,50,761
202401,2614059000,서구 부민동,01시,4233,43,689
202401,2614059000,서구 부민동,02시,4261,39,656
202401,2614059000,서구 부민동,03시,4294,38,647
202401,2614059000,서구 부민동,04시,4321,40,642
202401,2614059000,서구 부민동,05시,4347,44,714
202401,2614059000,서구 부민동,06시,4302,62,775
202401,2614059000,서구 부민동,07시,4123,187,851
202401,2614059000,서구 부민동,08시,3781,435,965
202401,2614059000,서구 부민동,09시,3123,882,1171
202401,2614059000,서구 부민동,10시,2896,971,1421
202401,2614059000,서구 부민동,11시,2750,1003,1567
202401,2614059000,서구 부민동,12시,2663,1012,1642
202401,2614059000,서구 부민동,13시,2585,1051,1579
202401,2614059000,서구 부민동,14시,2519,1061,1555
202401,2614059000,서구 부민동,15시,2545,1075,1535
202401,2614059000,서구 부민동,16시,2606,1059,1390
202401,2614059000,서구 부민동,17시,2757,984,1299
202401,2614059000,서구 부민동,18시,2964,764,1267
202401,2614059000,서구 부민동,19시,3163,575,1214
202401,2614059000,서구 부민동,20시,3606,242,1157
202401,2614059000,서구 부민동,21시,3797,174,1059
202401,2614059000,서구 부민동,22시,3951,126,980
202401,2614059000,서구 부민동,23시,4051,93,934
202401,2614061500,서구 아미동,00시,5704,65,1556
202401,2614061500,서구 아미동,01시,5725,60,1546
202401,2614061500,서구 아미동,02시,5770,61,1541
202401,2614061500,서구 아미동,03시,5788,58,1540
202401,2614061500,서구 아미동,04시,5803,59,1526
202401,2614061500,서구 아미동,05시,5858,65,1572
202401,2614061500,서구 아미동,06시,5808,101,1772
202401,2614061500,서구 아미동,07시,5590,196,1900
202401,2614061500,서구 아미동,08시,5194,634,2125
202401,2614061500,서구 아미동,09시,4488,1111,2429
202401,2614061500,서구 아미동,10시,4226,1160,2671
202401,2614061500,서구 아미동,11시,4048,1183,2676
202401,2614061500,서구 아미동,12시,3917,1172,2612
202401,2614061500,서구 아미동,13시,3839,1228,2626
202401,2614061500,서구 아미동,14시,3783,1253,2727
202401,2614061500,서구 아미동,15시,3831,1238,2615
202401,2614061500,서구 아미동,16시,3956,1213,2333
202401,2614061500,서구 아미동,17시,4119,1105,2074
202401,2614061500,서구 아미동,18시,4357,794,1892
202401,2614061500,서구 아미동,19시,4624,619,1808
202401,2614061500,서구 아미동,20시,5201,209,1734
202401,2614061500,서구 아미동,21시,5413,170,1683
202401,2614061500,서구 아미동,22시,5577,134,1744
202401,2614061500,서구 아미동,23시,5671,104,1695
202401,2614063000,서구 초장동,00시,3747,36,742
202401,2614063000,서구 초장동,01시,3790,34,752
202401,2614063000,서구 초장동,02시,3821,32,734
202401,2614063000,서구 초장동,03시,3841,32,707
202401,2614063000,서구 초장동,04시,3843,30,680
202401,2614063000,서구 초장동,05시,3823,32,670
202401,2614063000,서구 초장동,06시,3737,38,674
202401,2614063000,서구 초장동,07시,3580,59,697
202401,2614063000,서구 초장동,08시,3295,121,739
202401,2614063000,서구 초장동,09시,2843,320,787
202401,2614063000,서구 초장동,10시,2643,335,843
202401,2614063000,서구 초장동,11시,2519,338,857
202401,2614063000,서구 초장동,12시,2440,339,874
202401,2614063000,서구 초장동,13시,2380,343,872
202401,2614063000,서구 초장동,14시,2351,352,853
202401,2614063000,서구 초장동,15시,2389,359,840
202401,2614063000,서구 초장동,16시,2492,374,805
202401,2614063000,서구 초장동,17시,2635,364,775
202401,2614063000,서구 초장동,18시,2802,324,808
202401,2614063000,서구 초장동,19시,2980,307,816
202401,2614063000,서구 초장동,20시,3355,92,796
202401,2614063000,서구 초장동,21시,3504,82,779
202401,2614063000,서구 초장동,22시,3625,72,774
202401,2614063000,서구 초장동,23시,3682,64,796
202401,2614064000,서구 충무동,00시,6140,84,1012
202401,2614064000,서구 충무동,01시,6238,79,1016
202401,2614064000,서구 충무동,02시,6329,77,1001
202401,2614064000,서구 충무동,03시,6399,77,975
202401,2614064000,서구 충무동,04시,6451,81,973
202401,2614064000,서구 충무동,05시,6417,86,970
202401,2614064000,서구 충무동,06시,6250,111,1003
202401,2614064000,서구 충무동,07시,5972,251,1097
202401,2614064000,서구 충무동,08시,5500,721,1294
202401,2614064000,서구 충무동,09시,4678,1632,1575
202401,2614064000,서구 충무동,10시,4408,1737,1890
202401,2614064000,서구 충무동,11시,4228,1759,2130
202401,2614064000,서구 충무동,12시,4120,1744,2304
202401,2614064000,서구 충무동,13시,4024,1821,2304
202401,2614064000,서구 충무동,14시,3933,1842,2303
202401,2614064000,서구 충무동,15시,3951,1834,2192
202401,2614064000,서구 충무동,16시,4058,1822,2017
202401,2614064000,서구 충무동,17시,4210,1671,1933
202401,2614064000,서구 충무동,18시,4439,1288,1878
202401,2614064000,서구 충무동,19시,4688,908,1734
202401,2614064000,서구 충무동,20시,5298,380,1485
202401,2614064000,서구 충무동,21시,5518,263,1241
202401,2614064000,서구 충무동,22시,5722,172,1112
202401,2614064000,서구 충무동,23시,5840,123,1057
202401,2614065000,서구 남부민1동,00시,2746,52,722
202401,2614065000,서구 남부민1동,01시,2759,50,701
202401,2614065000,서구 남부민1동,02시,2788,49,698
202401,2614065000,서구 남부민1동,03시,2825,49,709
202401,2614065000,서구 남부민1동,04시,2882,45,750
202401,2614065000,서구 남부민1동,05시,2926,50,962
202401,2614065000,서구 남부민1동,06시,2883,64,1121
202401,2614065000,서구 남부민1동,07시,2792,109,1156
202401,2614065000,서구 남부민1동,08시,2640,247,1124
202401,2614065000,서구 남부민1동,09시,2359,479,1095
202401,2614065000,서구 남부민1동,10시,2253,496,1099
202401,2614065000,서구 남부민1동,11시,2169,511,1089
202401,2614065000,서구 남부민1동,12시,2111,496,1051
202401,2614065000,서구 남부민1동,13시,2068,530,1007
202401,2614065000,서구 남부민1동,14시,2039,549,958
202401,2614065000,서구 남부민1동,15시,2048,551,884
202401,2614065000,서구 남부민1동,16시,2074,536,807
202401,2614065000,서구 남부민1동,17시,2135,457,738
202401,2614065000,서구 남부민1동,18시,2208,336,697
202401,2614065000,서구 남부민1동,19시,2300,269,681
202401,2614065000,서구 남부민1동,20시,2536,111,729
202401,2614065000,서구 남부민1동,21시,2609,97,784
202401,2614065000,서구 남부민1동,22시,2672,78,753
202401,2614065000,서구 남부민1동,23시,2690,61,745
202401,2614066000,서구 남부민2동,00시,7655,76,1569
202401,2614066000,서구 남부민2동,01시,7729,72,1518
202401,2614066000,서구 남부민2동,02시,7784,70,1497
202401,2614066000,서구 남부민2동,03시,7813,66,1455
202401,2614066000,서구 남부민2동,04시,7822,70,1465
202401,2614066000,서구 남부민2동,05시,7779,79,1625
202401,2614066000,서구 남부민2동,06시,7615,100,1766
202401,2614066000,서구 남부민2동,07시,7250,210,1865
202401,2614066000,서구 남부민2동,08시,6630,445,1977
202401,2614066000,서구 남부민2동,09시,5693,847,2059
202401,2614066000,서구 남부민2동,10시,5262,837,2140
202401,2614066000,서구 남부민2동,11시,4953,808,2156
202401,2614066000,서구 남부민2동,12시,4725,791,2126
202401,2614066000,서구 남부민2동,13시,4572,826,2107
202401,2614066000,서구 남부민2동,14시,4506,849,2089
202401,2614066000,서구 남부민2동,15시,4568,877,2062
202401,2614066000,서구 남부민2동,16시,4773,896,1982
202401,2614066000,서구 남부민2동,17시,5103,853,1910
202401,2614066000,서구 남부민2동,18시,5502,718,1909
202401,2614066000,서구 남부민2동,19시,5942,605,1846
202401,2614066000,서구 남부민2동,20시,6678,190,1781
202401,2614066000,서구 남부민2동,21시,6996,165,1748
202401,2614066000,서구 남부민2동,22시,7271,130,1723
202401,2614066000,서구 남부민2동,23시,7414,105,1757
202401,2614068000,서구 암남동,00시,13589,258,3641
202401,2614068000,서구 암남동,01시,13717,243,3609
202401,2614068000,서구 암남동,02시,13816,237,3588
202401,2614068000,서구 암남동,03시,13909,237,3572
202401,2614068000,서구 암남동,04시,13952,237,3583
202401,2614068000,서구 암남동,05시,13816,257,3665
202401,2614068000,서구 암남동,06시,13585,448,4336
202401,2614068000,서구 암남동,07시,13027,1325,5079
202401,2614068000,서구 암남동,08시,12125,2920,5651
202401,2614068000,서구 암남동,09시,9977,4709,6248
202401,2614068000,서구 암남동,10시,9289,4841,6961
202401,2614068000,서구 암남동,11시,8851,4877,7365
202401,2614068000,서구 암남동,12시,8524,4780,7398
202401,2614068000,서구 암남동,13시,8310,4881,7588
202401,2614068000,서구 암남동,14시,8185,4937,7908
202401,2614068000,서구 암남동,15시,8220,4926,7700
202401,2614068000,서구 암남동,16시,8458,4741,6918
202401,2614068000,서구 암남동,17시,8835,4177,5903
202401,2614068000,서구 암남동,18시,9428,2958,5168
202401,2614068000,서구 암남동,19시,10040,2164,4766
202401,2614068000,서구 암남동,20시,11778,718,4503
202401,2614068000,서구 암남동,21시,12343,563,4276
202401,2614068000,서구 암남동,22시,12821,424,4013
202401,2614068000,서구 암남동,23시,13083,336,3782
202401,2617051000,동구 초량1동,00시,2350,63,2049
202401,2617051000,동구 초량1동,01시,2359,57,2035
202401,2617051000,동구 초량1동,02시,2383,55,2015
202401,2617051000,동구 초량1동,03시,2398,51,2009
202401,2617051000,동구 초량1동,04시,2414,51,2007
202401,2617051000,동구 초량1동,05시,2449,54,1997
202401,2617051000,동구 초량1동,06시,2422,82,2099
202401,2617051000,동구 초량1동,07시,2318,263,2372
202401,2617051000,동구 초량1동,08시,2119,955,2569
202401,2617051000,동구 초량1동,09시,1798,1859,2671
202401,2617051000,동구 초량1동,10시,1680,2019,2843
202401,2617051000,동구 초량1동,11시,1595,2060,3065
202401,2617051000,동구 초량1동,12시,1559,2006,3347
202401,2617051000,동구 초량1동,13시,1523,2127,3343
202401,2617051000,동구 초량1동,14시,1494,2150,3172
202401,2617051000,동구 초량1동,15시,1497,2132,2945
202401,2617051000,동구 초량1동,16시,1551,2091,2933
202401,2617051000,동구 초량1동,17시,1635,1882,3076
202401,2617051000,동구 초량1동,18시,1749,1310,3167
202401,2617051000,동구 초량1동,19시,1869,677,2931
202401,2617051000,동구 초량1동,20시,2103,343,2378
202401,2617051000,동구 초량1동,21시,2202,217,2132
202401,2617051000,동구 초량1동,22시,2288,140,2033
202401,2617051000,동구 초량1동,23시,2317,103,1956
202401,2617052000,동구 초량2동,00시,4595,157,2932
202401,2617052000,동구 초량2동,01시,4589,136,2707
202401,2617052000,동구 초량2동,02시,4610,121,2420
202401,2617052000,동구 초량2동,03시,4634,117,2286
202401,2617052000,동구 초량2동,04시,4662,118,2213
202401,2617052000,동구 초량2동,05시,4692,129,2263
202401,2617052000,동구 초량2동,06시,4611,151,2286
202401,2617052000,동구 초량2동,07시,4432,297,2412
202401,2617052000,동구 초량2동,08시,4158,850,2724
202401,2617052000,동구 초량2동,09시,3580,1715,3326
202401,2617052000,동구 초량2동,10시,3398,1929,4031
202401,2617052000,동구 초량2동,11시,3268,2027,4932
202401,2617052000,동구 초량2동,12시,3187,2078,5716
202401,2617052000,동구 초량2동,13시,3102,2135,5750
202401,2617052000,동구 초량2동,14시,3050,2154,5542
202401,2617052000,동구 초량2동,15시,3077,2196,5180
202401,2617052000,동구 초량2동,16시,3179,2210,5034
202401,2617052000,동구 초량2동,17시,3353,2111,5163
202401,2617052000,동구 초량2동,18시,3583,1710,5624
202401,2617052000,동구 초량2동,19시,3776,1259,5681
202401,2617052000,동구 초량2동,20시,4216,735,5191
202401,2617052000,동구 초량2동,21시,4374,535,4658
202401,2617052000,동구 초량2동,22시,4514,362,4138
202401,2617052000,동구 초량2동,23시,4583,260,3808
202401,2617053000,동구 초량3동,00시,9812,227,3018
202401,2617053000,동구 초량3동,01시,9877,205,2856
202401,2617053000,동구 초량3동,02시,9981,203,2789
202401,2617053000,동구 초량3동,03시,10055,206,2783
202401,2617053000,동구 초량3동,04시,10128,211,2915
202401,2617053000,동구 초량3동,05시,10193,245,3621
202401,2617053000,동구 초량3동,06시,10095,478,4680
202401,2617053000,동구 초량3동,07시,9639,963,5874
202401,2617053000,동구 초량3동,08시,8700,2582,7269
202401,2617053000,동구 초량3동,09시,6821,5388,8841
202401,2617053000,동구 초량3동,10시,6308,5729,10028
202401,2617053000,동구 초량3동,11시,5986,5744,10291
202401,2617053000,동구 초량3동,12시,5774,5651,10580
202401,2617053000,동구 초량3동,13시,5621,5889,11099
202401,2617053000,동구 초량3동,14시,5484,5950,11733
202401,2617053000,동구 초량3동,15시,5488,5957,12346
202401,2617053000,동구 초량3동,16시,5662,5857,11979
202401,2617053000,동구 초량3동,17시,5932,5330,11245
202401,2617053000,동구 초량3동,18시,6470,3916,10694
202401,2617053000,동구 초량3동,19시,7009,2428,10030
202401,2617053000,동구 초량3동,20시,8435,1026,9362
202401,2617053000,동구 초량3동,21시,8915,717,8084
202401,2617053000,동구 초량3동,22시,9305,495,6601
202401,2617053000,동구 초량3동,23시,9494,366,4906
202401,2617055000,동구 초량6동,00시,1439,7,222
202401,2617055000,동구 초량6동,01시,1451,5,218
202401,2617055000,동구 초량6동,02시,1463,4,210
202401,2617055000,동구 초량6동,03시,1475,4,208
202401,2617055000,동구 초량6동,04시,1482,4,204
202401,2617055000,동구 초량6동,05시,1467,4,201
202401,2617055000,동구 초량6동,06시,1425,6,208
202401,2617055000,동구 초량6동,07시,1367,16,216
202401,2617055000,동구 초량6동,08시,1262,34,237
202401,2617055000,동구 초량6동,09시,1086,119,264
202401,2617055000,동구 초량6동,10시,1003,113,282
202401,2617055000,동구 초량6동,11시,950,109,285
202401,2617055000,동구 초량6동,12시,917,107,277
202401,2617055000,동구 초량6동,13시,888,110,287
202401,2617055000,동구 초량6동,14시,862,116,315
202401,2617055000,동구 초량6동,15시,871,126,313
202401,2617055000,동구 초량6동,16시,914,140,300
202401,2617055000,동구 초량6동,17시,984,141,284
202401,2617055000,동구 초량6동,18시,1050,129,262
202401,2617055000,동구 초량6동,19시,1110,111,268
202401,2617055000,동구 초량6동,20시,1262,22,277
202401,2617055000,동구 초량6동,21시,1322,16,265
202401,2617055000,동구 초량6동,22시,1368,10,258
202401,2617055000,동구 초량6동,23시,1392,6,253
202401,2617056000,동구 수정1동,00시,3795,63,1049
202401,2617056000,동구 수정1동,01시,3814,57,1007
202401,2617056000,동구 수정1동,02시,3830,55,974
202401,2617056000,동구 수정1동,03시,3845,55,969
202401,2617056000,동구 수정1동,04시,3864,57,973
202401,2617056000,동구 수정1동,05시,3880,62,1014
202401,2617056000,동구 수정1동,06시,3811,77,1062
202401,2617056000,동구 수정1동,07시,3678,147,1127
202401,2617056000,동구 수정1동,08시,3370,434,1230
202401,2617056000,동구 수정1동,09시,2836,956,1340
202401,2617056000,동구 수정1동,10시,2615,1005,1473
202401,2617056000,동구 수정1동,11시,2483,1011,1523
202401,2617056000,동구 수정1동,12시,2411,1001,1526
202401,2617056000,동구 수정1동,13시,2351,1058,1506
202401,2617056000,동구 수정1동,14시,2317,1069,1518
202401,2617056000,동구 수정1동,15시,2340,1078,1460
202401,2617056000,동구 수정1동,16시,2420,1069,1381
202401,2617056000,동구 수정1동,17시,2552,1015,1330
202401,2617056000,동구 수정1동,18시,2728,752,1352
202401,2617056000,동구 수정1동,19시,2903,515,1340
202401,2617056000,동구 수정1동,20시,3290,216,1309
202401,2617056000,동구 수정1동,21시,3461,162,1218
202401,2617056000,동구 수정1동,22시,3599,120,1168
202401,2617056000,동구 수정1동,23시,3682,101,1194
202401,2617057000,동구 수정2동,00시,8075,77,1012
202401,2617057000,동구 수정2동,01시,8178,69,985
202401,2617057000,동구 수정2동,02시,8234,64,939
202401,2617057000,동구 수정2동,03시,8266,62,895
202401,2617057000,동구 수정2동,04시,8280,61,867
